material1,material2,material3,material4
dataset3176,dataset9876,dataset4540,dataset2706
dataset9396,dataset461,dataset3043,dataset7846
dataset2463,dataset6698,dataset634,dataset2917
dataset9599,dataset9836,dataset4984,dataset6318
dataset25,dataset4981,dataset1475,dataset9694
dataset3679,dataset799,dataset7101,dataset3444
dataset939,dataset3839,dataset6384,dataset5656
dataset4773,dataset5107,dataset6862,dataset6243
dataset4732,dataset2166,dataset5628,dataset6644
dataset5553,dataset4163,dataset5030,dataset9833
dataset4164,dataset1491,dataset8952,dataset9116
dataset2742,dataset5185,dataset9140,dataset775
dataset2000,dataset3016,dataset6487,dataset6654
dataset4669,dataset6518,dataset8736,dataset7537
dataset5552,dataset3965,dataset8824,dataset7494
dataset5635,dataset8403,dataset3074,dataset9795
dataset8414,dataset6979,dataset1593,dataset9916
dataset8542,dataset15,dataset8760,dataset9855
dataset7720,dataset1324,dataset4265,dataset6407
dataset3961,dataset8106,dataset2903,dataset6527
dataset9322,dataset2360,dataset648,dataset2105
dataset553,dataset8857,dataset3315,dataset874
dataset296,dataset9096,dataset4086,dataset992
dataset1162,dataset1580,dataset5288,dataset3664
dataset2408,dataset4611,dataset1759,dataset1911
dataset135,dataset5251,dataset6166,dataset7162
dataset485,dataset1571,dataset9118,dataset2416
dataset8484,dataset8536,dataset520,dataset318
dataset3008,dataset332,dataset2437,dataset9040
dataset9325,dataset7760,dataset6528,dataset1664
dataset8714,dataset5963,dataset4872,dataset1348
dataset3692,dataset514,dataset7214,dataset5678
dataset6576,dataset1232,dataset5127,dataset5245
dataset2851,dataset5568,dataset742,dataset1615
dataset1291,dataset9198,dataset2316,dataset4696
dataset721,dataset220,dataset8081,dataset8771
dataset3647,dataset9815,dataset2537,dataset4871
dataset1745,dataset3833,dataset6374,dataset739
dataset2223,dataset1930,dataset8100,dataset2788
dataset3847,dataset8362,dataset3862,dataset7182
dataset5684,dataset4195,dataset6560,dataset1836
dataset2713,dataset4139,dataset7496,dataset5394
dataset5019,dataset2506,dataset3815,dataset7954
dataset5398,dataset1680,dataset7347,dataset1471
dataset3129,dataset6082,dataset9515,dataset5266
dataset8022,dataset832,dataset4062,dataset3301
dataset5422,dataset1556,dataset5096,dataset2343
dataset9144,dataset8071,dataset1462,dataset6618
dataset5487,dataset6200,dataset1460,dataset3422
dataset3455,dataset539,dataset4605,dataset2995
dataset8077,dataset4661,dataset8544,dataset9632
dataset7245,dataset5459,dataset3414,dataset9255
dataset6757,dataset141,dataset2051,dataset1694
dataset5270,dataset497,dataset6872,dataset3636
dataset8949,dataset1302,dataset8823,dataset4235
dataset3924,dataset7689,dataset2943,dataset3763
dataset5157,dataset4255,dataset7465,dataset1378
dataset4841,dataset1061,dataset7903,dataset2794
dataset3644,dataset1699,dataset6857,dataset6244
dataset1691,dataset3472,dataset5644,dataset4394
dataset226,dataset1797,dataset8680,dataset7226
dataset5307,dataset8523,dataset5599,dataset3566
dataset5008,dataset6426,dataset2947,dataset2251
dataset7957,dataset3902,dataset5396,dataset5750
dataset5838,dataset6550,dataset1255,dataset708
dataset7330,dataset4761,dataset6436,dataset4641
dataset2079,dataset7417,dataset2454,dataset134
dataset6715,dataset1402,dataset1274,dataset9383
dataset2768,dataset7431,dataset1045,dataset6611
dataset3390,dataset7262,dataset1086,dataset7016
dataset2540,dataset9871,dataset2512,dataset7264
dataset3751,dataset2353,dataset9298,dataset3031
dataset1017,dataset7932,dataset1635,dataset7718
dataset6415,dataset6697,dataset2075,dataset5710
dataset8046,dataset1144,dataset3189,dataset1960
dataset1840,dataset462,dataset4147,dataset3923
dataset4938,dataset8812,dataset9288,dataset7589
dataset8939,dataset2666,dataset4886,dataset6903
dataset9476,dataset359,dataset5066,dataset8211
dataset9635,dataset726,dataset6936,dataset4786
dataset9284,dataset2619,dataset231,dataset3193
dataset7332,dataset3759,dataset6147,dataset7629
dataset6356,dataset4894,dataset6538,dataset1451
dataset646,dataset3736,dataset3604,dataset5865
dataset4584,dataset2110,dataset7235,dataset5992
dataset4074,dataset988,dataset2954,dataset4703
dataset9797,dataset1770,dataset7850,dataset836
dataset4030,dataset3960,dataset7794,dataset5752
dataset7600,dataset18,dataset1109,dataset5874
dataset7521,dataset9130,dataset5045,dataset77
dataset215,dataset5669,dataset5325,dataset207
dataset6172,dataset9573,dataset2147,dataset9373
dataset2057,dataset8707,dataset1704,dataset3982
dataset5486,dataset8031,dataset3574,dataset4920
dataset2379,dataset8333,dataset6728,dataset275
dataset6382,dataset4494,dataset1835,dataset5672
dataset4939,dataset2331,dataset5687,dataset9832
dataset5777,dataset4143,dataset736,dataset8325
dataset3138,dataset6117,dataset5053,dataset5299
dataset3335,dataset6793,dataset5648,dataset656
dataset7559,dataset3124,dataset1375,dataset9199
dataset720,dataset6178,dataset9574,dataset3287
dataset9070,dataset8255,dataset4861,dataset6800
dataset4137,dataset1209,dataset3619,dataset4881
dataset7207,dataset26,dataset2034,dataset9734
dataset4653,dataset8467,dataset5033,dataset8984
dataset1007,dataset8151,dataset5676,dataset626
dataset9492,dataset384,dataset5944,dataset8903
dataset2522,dataset4779,dataset2545,dataset1206
dataset5405,dataset7805,dataset9976,dataset5303
dataset7197,dataset5171,dataset815,dataset6134
dataset3582,dataset8627,dataset1762,dataset1003
dataset7958,dataset6322,dataset9593,dataset7552
dataset5892,dataset7833,dataset6679,dataset5091
dataset7221,dataset4380,dataset8778,dataset8681
dataset5674,dataset651,dataset9124,dataset1414
dataset1203,dataset6005,dataset4615,dataset6216
dataset4296,dataset7452,dataset9651,dataset4412
dataset2913,dataset4245,dataset3379,dataset4638
dataset1399,dataset712,dataset580,dataset2278
dataset1946,dataset8358,dataset1438,dataset16
dataset9858,dataset8407,dataset9514,dataset2230
dataset2295,dataset2763,dataset928,dataset1514
dataset5354,dataset85,dataset6359,dataset866
dataset5077,dataset7522,dataset3640,dataset3256
dataset6455,dataset592,dataset8190,dataset3823
dataset4041,dataset8819,dataset390,dataset9958
dataset2387,dataset524,dataset8474,dataset5136
dataset8938,dataset7856,dataset4819,dataset2333
dataset9356,dataset9484,dataset7453,dataset72
dataset7636,dataset6703,dataset6943,dataset9466
dataset1221,dataset5828,dataset1440,dataset2345
dataset1713,dataset9919,dataset3039,dataset2573
dataset1982,dataset5154,dataset1591,dataset1423
dataset9291,dataset6655,dataset7612,dataset1341
dataset6659,dataset6505,dataset9339,dataset5238
dataset6893,dataset1320,dataset5756,dataset3555
dataset3988,dataset5517,dataset5037,dataset8006
dataset6830,dataset4353,dataset5729,dataset5733
dataset1374,dataset5036,dataset3901,dataset1015
dataset1603,dataset8909,dataset6149,dataset680
dataset9310,dataset4907,dataset943,dataset2128
dataset253,dataset3750,dataset4585,dataset2928
dataset8632,dataset4593,dataset9639,dataset8537
dataset8768,dataset7933,dataset4288,dataset3409
dataset5518,dataset1686,dataset1305,dataset9811
dataset3565,dataset2623,dataset6914,dataset8243
dataset5543,dataset6215,dataset3865,dataset8867
dataset6507,dataset5496,dataset5174,dataset5608
dataset8458,dataset2923,dataset6530,dataset5254
dataset2618,dataset7508,dataset4377,dataset2238
dataset7034,dataset4367,dataset7116,dataset2475
dataset1140,dataset5389,dataset7426,dataset4895
dataset6555,dataset4138,dataset6207,dataset473
dataset6246,dataset1904,dataset9866,dataset5384
dataset4510,dataset2136,dataset9868,dataset5843
dataset8979,dataset7138,dataset4177,dataset8798
dataset934,dataset4906,dataset7421,dataset996
dataset3535,dataset750,dataset4989,dataset9472
dataset8935,dataset1730,dataset3244,dataset4491
dataset9941,dataset8428,dataset1138,dataset1120
dataset5494,dataset4501,dataset986,dataset5022
dataset381,dataset2886,dataset7383,dataset1156
dataset2958,dataset3600,dataset5147,dataset6603
dataset5876,dataset8124,dataset9642,dataset864
dataset2145,dataset1639,dataset7721,dataset2150
dataset863,dataset295,dataset8493,dataset8734
dataset5092,dataset5493,dataset2393,dataset667
dataset8058,dataset3303,dataset7278,dataset1337
dataset5559,dataset689,dataset3780,dataset9809
dataset7119,dataset1063,dataset8940,dataset8347
dataset1826,dataset4216,dataset5569,dataset8450
dataset2502,dataset1602,dataset4483,dataset1739
dataset853,dataset9927,dataset4209,dataset7565
dataset7743,dataset9968,dataset9487,dataset6557
dataset2257,dataset8790,dataset1714,dataset7376
dataset9052,dataset806,dataset8519,dataset950
dataset7580,dataset3146,dataset747,dataset2059
dataset5447,dataset7098,dataset7710,dataset2513
dataset7397,dataset2783,dataset3362,dataset8173
dataset4098,dataset4127,dataset3117,dataset618
dataset3840,dataset4511,dataset7233,dataset2567
dataset6303,dataset7055,dataset1671,dataset9221
dataset8235,dataset6751,dataset9945,dataset2563
dataset8933,dataset4040,dataset5959,dataset6203
dataset1648,dataset6212,dataset3192,dataset5908
dataset6905,dataset6091,dataset1998,dataset4314
dataset5226,dataset6151,dataset6031,dataset3219
dataset7574,dataset7931,dataset5759,dataset7737
dataset7298,dataset4466,dataset699,dataset6750
dataset4244,dataset1748,dataset7351,dataset6887
dataset4870,dataset7103,dataset5316,dataset507
dataset2043,dataset9217,dataset9496,dataset3983
dataset1910,dataset5082,dataset8170,dataset8177
dataset1545,dataset4975,dataset2815,dataset6028
dataset3637,dataset4928,dataset5311,dataset5856
dataset7823,dataset8084,dataset7244,dataset4506
dataset8193,dataset1136,dataset4078,dataset7152
dataset3756,dataset8982,dataset7723,dataset1645
dataset1887,dataset9377,dataset1060,dataset6165
dataset3144,dataset2195,dataset9501,dataset884
dataset6173,dataset9366,dataset9012,dataset4977
dataset100,dataset530,dataset1445,dataset1634
dataset2294,dataset2574,dataset3238,dataset4116
dataset5277,dataset2680,dataset573,dataset5785
dataset2465,dataset6348,dataset1073,dataset4076
dataset5406,dataset6251,dataset4121,dataset3809
dataset2367,dataset1616,dataset4699,dataset6706
dataset3223,dataset7750,dataset8510,dataset9168
dataset7994,dataset2280,dataset8321,dataset5471
dataset1056,dataset3485,dataset8176,dataset6039
dataset8122,dataset5926,dataset9266,dataset5902
dataset1009,dataset3538,dataset9747,dataset5410
dataset5481,dataset3586,dataset8923,dataset3853
dataset3187,dataset5046,dataset7456,dataset947
dataset8529,dataset6035,dataset6301,dataset1524
dataset6645,dataset5310,dataset8245,dataset675
dataset8658,dataset9963,dataset6118,dataset8507
dataset3905,dataset645,dataset9678,dataset8056
dataset1470,dataset6191,dataset6805,dataset2155
dataset8761,dataset2235,dataset578,dataset1339
dataset2140,dataset3258,dataset3753,dataset8286
dataset9773,dataset7304,dataset855,dataset4535
dataset2714,dataset3710,dataset5359,dataset9637
dataset2414,dataset3475,dataset3083,dataset3077
dataset7036,dataset2461,dataset5603,dataset5383
dataset3556,dataset1171,dataset9233,dataset5998
dataset4103,dataset3708,dataset5300,dataset1396
dataset5381,dataset9410,dataset2735,dataset6357
dataset6417,dataset3607,dataset5609,dataset2213
dataset6730,dataset3941,dataset3845,dataset6746
dataset7707,dataset5974,dataset7800,dataset9729
dataset7293,dataset735,dataset422,dataset3872
dataset9046,dataset1541,dataset4411,dataset7045
dataset4903,dataset5474,dataset3645,dataset2407
dataset3669,dataset6394,dataset8247,dataset9922
dataset8363,dataset9227,dataset6570,dataset1223
dataset713,dataset2482,dataset9244,dataset2240
dataset5741,dataset8561,dataset8387,dataset2547
dataset6272,dataset3002,dataset1984,dataset5309
dataset3115,dataset5315,dataset8232,dataset752
dataset6425,dataset4515,dataset6122,dataset9003
dataset9579,dataset8468,dataset8539,dataset6897
dataset1309,dataset1619,dataset7357,dataset8920
dataset6840,dataset1335,dataset8330,dataset1420
dataset8588,dataset3067,dataset6866,dataset5178
dataset9004,dataset7265,dataset7640,dataset8314
dataset4375,dataset2200,dataset1908,dataset8182
dataset2941,dataset5159,dataset5497,dataset7601
dataset6731,dataset6229,dataset6438,dataset9117
dataset9448,dataset3770,dataset7378,dataset492
dataset2847,dataset7749,dataset7929,dataset725
dataset8730,dataset9660,dataset2746,dataset66
dataset3581,dataset2627,dataset3755,dataset9620
dataset6920,dataset1849,dataset8918,dataset6577
dataset8747,dataset7587,dataset7178,dataset7799
dataset9200,dataset5858,dataset4739,dataset2101
dataset9834,dataset8572,dataset2064,dataset6341
dataset8517,dataset8399,dataset9863,dataset4029
dataset6561,dataset5598,dataset1106,dataset5116
dataset3691,dataset2428,dataset9059,dataset3380
dataset2046,dataset9590,dataset2102,dataset5016
dataset9014,dataset4543,dataset5717,dataset4760
dataset7727,dataset2270,dataset8312,dataset8696
dataset6761,dataset8963,dataset5373,dataset974
dataset6769,dataset3107,dataset4471,dataset7631
dataset7190,dataset4564,dataset1103,dataset7851
dataset5061,dataset6309,dataset3912,dataset2980
dataset7840,dataset348,dataset854,dataset9209
dataset814,dataset9662,dataset7489,dataset4050
dataset1389,dataset4624,dataset1700,dataset2612
dataset2606,dataset6160,dataset628,dataset4345
dataset6971,dataset3137,dataset6047,dataset1494
dataset424,dataset4797,dataset9812,dataset9516
dataset9047,dataset2383,dataset7758,dataset4787
dataset2610,dataset139,dataset1653,dataset7317
dataset406,dataset9165,dataset6056,dataset5050
dataset1766,dataset3656,dataset3752,dataset4135
dataset4354,dataset54,dataset6921,dataset4279
dataset8634,dataset781,dataset170,dataset3997
dataset4451,dataset5917,dataset677,dataset31
dataset5901,dataset7485,dataset1567,dataset379
dataset321,dataset8280,dataset5556,dataset1218
dataset3658,dataset1287,dataset4228,dataset8600
dataset4060,dataset4343,dataset2718,dataset3474
dataset4105,dataset7002,dataset4071,dataset2010
dataset4951,dataset1005,dataset5897,dataset4545
dataset1850,dataset1829,dataset9215,dataset9826
dataset7566,dataset8343,dataset3698,dataset2837
dataset873,dataset3890,dataset6094,dataset1458
dataset1902,dataset377,dataset7634,dataset6467
dataset2670,dataset3304,dataset5772,dataset5666
dataset5878,dataset9335,dataset4946,dataset7769
dataset686,dataset3947,dataset2568,dataset7217
dataset5455,dataset9263,dataset7352,dataset4801
dataset9748,dataset4232,dataset707,dataset8896
dataset8272,dataset4406,dataset4079,dataset3913
dataset2948,dataset9240,dataset9952,dataset6512
dataset7960,dataset5363,dataset7313,dataset4433
dataset3695,dataset870,dataset187,dataset3148
dataset9428,dataset3370,dataset1805,dataset5903
dataset414,dataset2797,dataset9194,dataset9471
dataset8657,dataset9158,dataset5602,dataset8345
dataset78,dataset1723,dataset4958,dataset5885
dataset1432,dataset7072,dataset932,dataset1643
dataset6829,dataset3554,dataset7274,dataset8449
dataset2720,dataset4455,dataset3155,dataset2613
dataset1754,dataset7781,dataset5840,dataset5943
dataset7385,dataset987,dataset9886,dataset6209
dataset5220,dataset9332,dataset2757,dataset9474
dataset3580,dataset6353,dataset3061,dataset8875
dataset8813,dataset5661,dataset4712,dataset298
dataset8027,dataset6950,dataset7926,dataset3483
dataset3021,dataset14,dataset4317,dataset655
dataset6161,dataset9561,dataset6511,dataset4007
dataset9360,dataset8580,dataset364,dataset1148
dataset1288,dataset9990,dataset6907,dataset224
dataset1111,dataset2858,dataset4512,dataset9749
dataset8012,dataset8715,dataset9127,dataset143
dataset6702,dataset303,dataset1767,dataset5919
dataset1756,dataset4808,dataset3805,dataset4709
dataset1729,dataset3639,dataset3610,dataset6552
dataset3828,dataset1642,dataset1226,dataset4849
dataset8313,dataset3661,dataset7258,dataset3388
dataset2026,dataset4259,dataset7735,dataset1484
dataset1715,dataset1594,dataset6443,dataset2289
dataset8017,dataset2603,dataset5932,dataset4003
dataset6589,dataset2836,dataset596,dataset9157
dataset5476,dataset8069,dataset6364,dataset8983
dataset3037,dataset270,dataset7703,dataset7035
dataset1318,dataset2395,dataset1314,dataset5044
dataset4504,dataset9111,dataset2028,dataset3438
dataset945,dataset563,dataset2843,dataset7256
dataset6885,dataset3842,dataset7756,dataset9203
dataset2605,dataset7253,dataset9912,dataset8263
dataset398,dataset7085,dataset2107,dataset6774
dataset6628,dataset7765,dataset6329,dataset4077
dataset6783,dataset8783,dataset1452,dataset7714
dataset9823,dataset4270,dataset698,dataset1372
dataset2659,dataset1947,dataset169,dataset9256
dataset1936,dataset8700,dataset4607,dataset3057
dataset1377,dataset1107,dataset1811,dataset1560
dataset6124,dataset2267,dataset9763,dataset6965
dataset6662,dataset246,dataset7218,dataset4571
dataset7935,dataset7891,dataset1532,dataset2699
dataset3000,dataset9878,dataset9753,dataset676
dataset4441,dataset3391,dataset8818,dataset3846
dataset304,dataset6477,dataset5537,dataset9411
dataset831,dataset7288,dataset2523,dataset7250
dataset3979,dataset7230,dataset6132,dataset9521
dataset1741,dataset8865,dataset8907,dataset1682
dataset1809,dataset1284,dataset7902,dataset9049
dataset6250,dataset4701,dataset564,dataset3643
dataset8376,dataset9060,dataset2016,dataset9530
dataset24,dataset5685,dataset4864,dataset9527
dataset1195,dataset6916,dataset2723,dataset701
dataset6055,dataset9143,dataset593,dataset6026
dataset6777,dataset9902,dataset4625,dataset8808
dataset9374,dataset3251,dataset2646,dataset5688
dataset2973,dataset6416,dataset9119,dataset2715
dataset5072,dataset7107,dataset5654,dataset2453
dataset6910,dataset3737,dataset4205,dataset3154
dataset3005,dataset4092,dataset5804,dataset2656
dataset4711,dataset9074,dataset5727,dataset5057
dataset191,dataset6324,dataset6121,dataset6143
dataset1882,dataset3951,dataset865,dataset6864
dataset1528,dataset349,dataset2650,dataset2493
dataset6657,dataset3344,dataset2144,dataset7183
dataset5808,dataset6602,dataset120,dataset8412
dataset1037,dataset309,dataset7618,dataset4088
dataset4803,dataset4185,dataset9082,dataset7355
dataset6197,dataset4813,dataset1121,dataset7425
dataset9534,dataset1771,dataset5680,dataset8082
dataset6255,dataset1743,dataset3151,dataset5489
dataset1735,dataset4447,dataset9000,dataset8008
dataset930,dataset5971,dataset3559,dataset8833
dataset7860,dataset2639,dataset4488,dataset6285
dataset3351,dataset6227,dataset8549,dataset9101
dataset2415,dataset2054,dataset2119,dataset8163
dataset7645,dataset6623,dataset4790,dataset3545
dataset67,dataset7106,dataset9687,dataset4149
dataset9447,dataset8682,dataset2189,dataset1657
dataset5308,dataset9086,dataset4768,dataset172
dataset3202,dataset2731,dataset2899,dataset5519
dataset1467,dataset6306,dataset2362,dataset9246
dataset690,dataset9819,dataset2745,dataset5642
dataset968,dataset2171,dataset8386,dataset9314
dataset891,dataset4016,dataset3225,dataset6287
dataset162,dataset2524,dataset7134,dataset3946
dataset8498,dataset7473,dataset6261,dataset5970
dataset8411,dataset6024,dataset5801,dataset3239
dataset9549,dataset324,dataset9860,dataset6129
dataset3488,dataset5193,dataset4427,dataset604
dataset235,dataset3830,dataset6986,dataset7368
dataset3112,dataset7624,dataset3667,dataset8582
dataset1973,dataset2891,dataset3971,dataset4366
dataset5589,dataset5346,dataset7140,dataset2167
dataset9617,dataset9279,dataset9344,dataset6307
dataset3007,dataset5905,dataset6462,dataset1963
dataset3864,dataset2211,dataset5070,dataset6606
dataset2443,dataset3816,dataset1448,dataset8121
dataset7784,dataset5999,dataset8610,dataset1737
dataset6138,dataset6652,dataset3904,dataset8036
dataset6260,dataset3147,dataset2384,dataset8395
dataset9669,dataset5442,dataset8119,dataset8164
dataset5491,dataset513,dataset3615,dataset1477
dataset5433,dataset7563,dataset7240,dataset7607
dataset2809,dataset5133,dataset7560,dataset6732
dataset9385,dataset7402,dataset4198,dataset4746
dataset3270,dataset5681,dataset3278,dataset6782
dataset7040,dataset1356,dataset2350,dataset7807
dataset4796,dataset8267,dataset5215,dataset1164
dataset4059,dataset4435,dataset1601,dataset7211
dataset1355,dataset2293,dataset5461,dataset7418
dataset9328,dataset7495,dataset2889,dataset9848
dataset6268,dataset2956,dataset1472,dataset8471
dataset8113,dataset868,dataset1544,dataset7615
dataset2106,dataset6763,dataset4056,dataset4402
dataset4614,dataset3509,dataset8435,dataset2765
dataset6235,dataset4436,dataset7606,dataset265
dataset3032,dataset421,dataset3706,dataset9551
dataset6169,dataset6595,dataset5357,dataset4426
dataset5351,dataset8893,dataset4490,dataset3826
dataset6183,dataset2878,dataset1365,dataset741
dataset3464,dataset5196,dataset9951,dataset8491
dataset5539,dataset9940,dataset4636,dataset8972
dataset3480,dataset7588,dataset4055,dataset6634
dataset9777,dataset496,dataset5292,dataset3183
dataset7802,dataset5201,dataset779,dataset1505
dataset4823,dataset3009,dataset9718,dataset8093
dataset4931,dataset9156,dataset4321,dataset7247
dataset4595,dataset4283,dataset7785,dataset1250
dataset704,dataset6737,dataset8014,dataset4747
dataset2541,dataset6015,dataset429,dataset4093
dataset7429,dataset8828,dataset7474,dataset744
dataset1113,dataset1101,dataset7695,dataset1294
dataset4408,dataset4465,dataset5177,dataset4330
dataset5886,dataset534,dataset1030,dataset4555
dataset2138,dataset8621,dataset5386,dataset9425
dataset4966,dataset3791,dataset5988,dataset2065
dataset9454,dataset1923,dataset6593,dataset9944
dataset4160,dataset3486,dataset1463,dataset6608
dataset8147,dataset4001,dataset3702,dataset5122
dataset6756,dataset5726,dataset2169,dataset7664
dataset221,dataset9489,dataset6566,dataset1236
dataset95,dataset7911,dataset7173,dataset5594
dataset2711,dataset6410,dataset7004,dataset1538
dataset3015,dataset8417,dataset3078,dataset6695
dataset9745,dataset4243,dataset8822,dataset2820
dataset1749,dataset3987,dataset5279,dataset4547
dataset1577,dataset4008,dataset2882,dataset6713
dataset3396,dataset5732,dataset1157,dataset5607
dataset5143,dataset2458,dataset2095,dataset3690
dataset6144,dataset2601,dataset5265,dataset5358
dataset8218,dataset719,dataset2911,dataset4664
dataset4723,dataset5576,dataset2352,dataset6784
dataset437,dataset800,dataset1198,dataset8375
dataset1922,dataset769,dataset9719,dataset1295
dataset8547,dataset1046,dataset3311,dataset3746
dataset7861,dataset5503,dataset9067,dataset7146
dataset4963,dataset1969,dataset4818,dataset2410
dataset8775,dataset3319,dataset8924,dataset9631
dataset7481,dataset4248,dataset3341,dataset7254
dataset8432,dataset1479,dataset8509,dataset7464
dataset751,dataset5472,dataset53,dataset6895
dataset9966,dataset9069,dataset639,dataset7812
dataset2177,dataset4860,dataset6958,dataset1712
dataset8030,dataset9081,dataset3732,dataset8472
dataset87,dataset4606,dataset9920,dataset2966
dataset239,dataset872,dataset4591,dataset5200
dataset8500,dataset3612,dataset1347,dataset2158
dataset6379,dataset7609,dataset7446,dataset3704
dataset6142,dataset9453,dataset2060,dataset9533
dataset8722,dataset4142,dataset8079,dataset4706
dataset2279,dataset2091,dataset1636,dataset4350
dataset7733,dataset1442,dataset6764,dataset2203
dataset9148,dataset9277,dataset5591,dataset2339
dataset2354,dataset7625,dataset7673,dataset5040
dataset3673,dataset1614,dataset5748,dataset2297
dataset5341,dataset2520,dataset7717,dataset8103
dataset3519,dataset1013,dataset346,dataset9956
dataset6061,dataset8589,dataset4383,dataset8453
dataset3964,dataset5323,dataset4010,dataset4575
dataset9801,dataset2755,dataset2950,dataset2855
dataset7050,dataset9305,dataset319,dataset1152
dataset5631,dataset7388,dataset7874,dataset7745
dataset6027,dataset7081,dataset7287,dataset1002
dataset1855,dataset3316,dataset8416,dataset1018
dataset1087,dataset9433,dataset8597,dataset2179
dataset7105,dataset6575,dataset3393,dataset3306
dataset5848,dataset2727,dataset6136,dataset9153
dataset7811,dataset7751,dataset3848,dataset3337
dataset1147,dataset5833,dataset9225,dataset3589
dataset4285,dataset1820,dataset7449,dataset3681
dataset7948,dataset2307,dataset627,dataset6638
dataset8299,dataset3320,dataset9283,dataset7962
dataset4845,dataset7344,dataset2984,dataset9063
dataset8712,dataset2151,dataset5164,dataset6116
dataset2173,dataset7246,dataset6704,dataset9818
dataset1761,dataset2826,dataset7283,dataset6276
dataset39,dataset4429,dataset1516,dataset6925
dataset8971,dataset1512,dataset7653,dataset367
dataset1579,dataset8482,dataset9993,dataset999
dataset3547,dataset9724,dataset9804,dataset894
dataset4826,dataset6546,dataset8341,dataset2210
dataset5673,dataset5231,dataset8603,dataset9964
dataset5839,dataset1778,dataset8688,dataset3570
dataset9598,dataset1847,dataset4526,dataset4676
dataset1229,dataset94,dataset6491,dataset3490
dataset2157,dataset4999,dataset7424,dataset4994
dataset8179,dataset5531,dataset2413,dataset3442
dataset3128,dataset8872,dataset7358,dataset2371
dataset8666,dataset9674,dataset6484,dataset3283
dataset4100,dataset93,dataset3006,dataset8665
dataset926,dataset506,dataset3945,dataset8873
dataset7470,dataset9846,dataset2375,dataset7213
dataset5896,dataset2244,dataset5571,dataset4253
dataset382,dataset5430,dataset2892,dataset6280
dataset1527,dataset3950,dataset9991,dataset1412
dataset6175,dataset8838,dataset7437,dataset3735
dataset8886,dataset5951,dataset106,dataset2597
dataset4873,dataset470,dataset160,dataset723
dataset7416,dataset5239,dataset7608,dataset962
dataset6004,dataset8811,dataset5910,dataset6778
dataset3332,dataset1685,dataset8591,dataset9915
dataset2881,dataset1590,dataset8461,dataset9923
dataset8787,dataset9075,dataset3611,dataset9909
dataset8326,dataset8334,dataset2283,dataset1047
dataset3813,dataset9974,dataset9470,dataset1416
dataset6221,dataset8110,dataset7619,dataset8995
dataset5120,dataset74,dataset6014,dataset1675
dataset1828,dataset5456,dataset2751,dataset8911
dataset7825,dataset4568,dataset1760,dataset3683
dataset1380,dataset7611,dataset339,dataset3098
dataset5755,dataset1358,dataset8165,dataset5263
dataset8455,dataset7074,dataset8520,dataset4340
dataset1629,dataset3185,dataset5129,dataset2261
dataset1644,dataset6804,dataset3327,dataset4899
dataset2774,dataset9317,dataset8203,dataset5198
dataset2381,dataset4959,dataset6888,dataset8095
dataset9058,dataset4015,dataset2875,dataset9337
dataset6825,dataset68,dataset7747,dataset5128
dataset8421,dataset5084,dataset8134,dataset5739
dataset7810,dataset5745,dataset7333,dataset4856
dataset6755,dataset6334,dataset3977,dataset4341
dataset8413,dataset3625,dataset3167,dataset7477
dataset4104,dataset6463,dataset9996,dataset3588
dataset1537,dataset670,dataset3226,dataset8719
dataset1548,dataset1708,dataset8964,dataset6439
dataset697,dataset2109,dataset3684,dataset4980
dataset538,dataset7301,dataset6944,dataset3207
dataset5328,dataset4047,dataset5079,dataset8948
dataset9301,dataset6038,dataset1832,dataset9901
dataset7290,dataset42,dataset8361,dataset8990
dataset7993,dataset7740,dataset4637,dataset5930
dataset5388,dataset4536,dataset6547,dataset6838
dataset7369,dataset201,dataset7395,dataset4097
dataset5827,dataset8766,dataset7791,dataset6515
dataset2474,dataset5968,dataset1918,dataset2146
dataset7051,dataset7015,dataset1200,dataset3591
dataset6171,dataset5978,dataset9011,dataset4287
dataset407,dataset818,dataset56,dataset8804
dataset2647,dataset4065,dataset805,dataset3157
dataset9715,dataset4968,dataset8950,dataset8569
dataset7684,dataset1072,dataset4655,dataset2901
dataset21,dataset6204,dataset2319,dataset483
dataset600,dataset4609,dataset6574,dataset3783
dataset3584,dataset8180,dataset6738,dataset5102
dataset3213,dataset471,dataset146,dataset9294
dataset8446,dataset8744,dataset6281,dataset468
dataset306,dataset5776,dataset4474,dataset536
dataset903,dataset6899,dataset7942,dataset8878
dataset3212,dataset2471,dataset6812,dataset4217
dataset3709,dataset9691,dataset6771,dataset4302
dataset3169,dataset1913,dataset3285,dataset4360
dataset1752,dataset5509,dataset551,dataset83
dataset8229,dataset8694,dataset8045,dataset4444
dataset2314,dataset758,dataset370,dataset5047
dataset9864,dataset9869,dataset323,dataset1942
dataset9844,dataset6961,dataset4154,dataset8953
dataset669,dataset630,dataset973,dataset5258
dataset8800,dataset7025,dataset7242,dataset5544
dataset8039,dataset659,dataset7572,dataset1975
dataset8115,dataset671,dataset3280,dataset2707
dataset8102,dataset3324,dataset8689,dataset3463
dataset4277,dataset5329,dataset6095,dataset8905
dataset4689,dataset4240,dataset3641,dataset4313
dataset478,dataset9016,dataset3333,dataset1097
dataset5407,dataset6796,dataset4530,dataset5761
dataset4736,dataset7064,dataset510,dataset2790
dataset3863,dataset6883,dataset1669,dataset1804
dataset6676,dataset3317,dataset7719,dataset6787
