material1,material2,material3,material4
dataset1314,dataset8933,dataset8198,dataset6730
dataset3095,dataset5166,dataset721,dataset9417
dataset7751,dataset9831,dataset3137,dataset5423
dataset1900,dataset8983,dataset1579,dataset2942
dataset6926,dataset4470,dataset3188,dataset3597
dataset3568,dataset7791,dataset1336,dataset2603
dataset589,dataset6494,dataset1722,dataset4290
dataset1700,dataset9725,dataset5015,dataset732
dataset6826,dataset94,dataset8581,dataset9544
dataset114,dataset3340,dataset8752,dataset4971
dataset4560,dataset4494,dataset603,dataset2249
dataset5512,dataset203,dataset4926,dataset5311
dataset6035,dataset5156,dataset7675,dataset6983
dataset6175,dataset614,dataset4886,dataset1742
dataset2540,dataset156,dataset5920,dataset373
dataset4268,dataset7509,dataset8206,dataset213
dataset9529,dataset3009,dataset9926,dataset6152
dataset9734,dataset2934,dataset1100,dataset7755
dataset3189,dataset1122,dataset1059,dataset5553
dataset2556,dataset7120,dataset1157,dataset6039
dataset6634,dataset7465,dataset7642,dataset4849
dataset8160,dataset4794,dataset9508,dataset1474
dataset338,dataset9144,dataset2999,dataset6293
dataset1142,dataset2460,dataset9637,dataset1086
dataset7478,dataset4050,dataset3206,dataset6674
dataset4484,dataset4156,dataset4907,dataset8631
dataset884,dataset5086,dataset2497,dataset8880
dataset9656,dataset7728,dataset115,dataset7256
dataset6630,dataset4811,dataset3125,dataset9025
dataset9352,dataset9921,dataset7988,dataset5381
dataset6497,dataset5196,dataset725,dataset2199
dataset5057,dataset4800,dataset4804,dataset9572
dataset3549,dataset4008,dataset9771,dataset3823
dataset9998,dataset2331,dataset3974,dataset5590
dataset2080,dataset1998,dataset2532,dataset1795
dataset7005,dataset2703,dataset6829,dataset5748
dataset3550,dataset3249,dataset9514,dataset1145
dataset6319,dataset7405,dataset7450,dataset7121
dataset5489,dataset2414,dataset3737,dataset649
dataset8319,dataset8386,dataset5001,dataset2434
dataset1243,dataset6357,dataset4679,dataset3884
dataset1155,dataset8898,dataset3403,dataset5295
dataset8995,dataset5206,dataset3361,dataset469
dataset4565,dataset3748,dataset500,dataset4806
dataset1739,dataset783,dataset9281,dataset1712
dataset9049,dataset3579,dataset7076,dataset6370
dataset1585,dataset2926,dataset2506,dataset7606
dataset1476,dataset5705,dataset599,dataset3110
dataset728,dataset9081,dataset6053,dataset5782
dataset8908,dataset2937,dataset9339,dataset991
dataset4826,dataset4255,dataset5578,dataset7422
dataset3790,dataset701,dataset8755,dataset4639
dataset8959,dataset6664,dataset2774,dataset1847
dataset4980,dataset4265,dataset8476,dataset495
dataset1200,dataset1823,dataset1180,dataset6913
dataset8701,dataset2020,dataset8102,dataset9899
dataset6155,dataset5320,dataset7521,dataset2701
dataset1313,dataset2651,dataset3538,dataset4468
dataset1738,dataset8779,dataset5569,dataset8108
dataset8759,dataset5181,dataset6264,dataset2652
dataset4622,dataset8130,dataset8962,dataset8843
dataset7146,dataset3927,dataset8069,dataset8296
dataset3832,dataset4099,dataset4590,dataset3724
dataset6151,dataset2318,dataset141,dataset1089
dataset8792,dataset6108,dataset6247,dataset6022
dataset5125,dataset9359,dataset5269,dataset6105
dataset9957,dataset4083,dataset9342,dataset3973
dataset4096,dataset2584,dataset2719,dataset8431
dataset7766,dataset3013,dataset9367,dataset9837
dataset8823,dataset9118,dataset4080,dataset3917
dataset4209,dataset8746,dataset2068,dataset830
dataset4481,dataset6557,dataset6116,dataset9487
dataset1194,dataset3877,dataset2927,dataset7718
dataset6488,dataset9095,dataset1120,dataset1362
dataset9586,dataset1158,dataset4796,dataset5527
dataset4840,dataset1106,dataset5005,dataset8573
dataset5720,dataset7167,dataset2398,dataset3296
dataset6631,dataset5954,dataset434,dataset7202
dataset5585,dataset6773,dataset3448,dataset5874
dataset6119,dataset6940,dataset9638,dataset8599
dataset3560,dataset1169,dataset513,dataset5019
dataset907,dataset1989,dataset3196,dataset2734
dataset2821,dataset6208,dataset1074,dataset4491
dataset6210,dataset7352,dataset5205,dataset6872
dataset2659,dataset4793,dataset7066,dataset4442
dataset7393,dataset3975,dataset2781,dataset5817
dataset3304,dataset7908,dataset5532,dataset8229
dataset1071,dataset2892,dataset2525,dataset854
dataset493,dataset7075,dataset1393,dataset1576
dataset6344,dataset8539,dataset6442,dataset2093
dataset5199,dataset5473,dataset8805,dataset248
dataset1379,dataset7604,dataset1277,dataset8900
dataset8735,dataset4527,dataset7063,dataset346
dataset9613,dataset4471,dataset2653,dataset9267
dataset6316,dataset6307,dataset7452,dataset488
dataset2909,dataset6650,dataset7053,dataset782
dataset1130,dataset3844,dataset3044,dataset9784
dataset8786,dataset7323,dataset5425,dataset8460
dataset659,dataset9063,dataset6261,dataset817
dataset7205,dataset5664,dataset3166,dataset4110
dataset940,dataset7712,dataset91,dataset104
dataset1128,dataset7453,dataset5060,dataset2457
dataset3063,dataset6914,dataset7181,dataset2283
dataset1915,dataset3234,dataset2046,dataset7730
dataset2561,dataset9642,dataset8101,dataset6458
dataset1029,dataset5627,dataset5949,dataset5415
dataset9700,dataset6717,dataset6729,dataset4405
dataset9321,dataset6721,dataset3585,dataset7858
dataset7729,dataset8334,dataset3313,dataset2448
dataset7842,dataset8281,dataset4973,dataset7710
dataset9472,dataset6528,dataset3886,dataset2395
dataset9605,dataset2015,dataset3160,dataset6520
dataset8741,dataset6852,dataset5791,dataset6967
dataset6324,dataset4503,dataset7240,dataset4713
dataset9877,dataset8016,dataset1453,dataset5481
dataset2064,dataset4169,dataset6128,dataset3789
dataset1829,dataset8379,dataset4945,dataset1172
dataset3328,dataset3429,dataset3209,dataset2484
dataset8559,dataset2170,dataset5070,dataset5622
dataset1736,dataset6433,dataset5373,dataset5726
dataset2036,dataset7268,dataset6792,dataset724
dataset8877,dataset998,dataset2978,dataset4171
dataset7635,dataset5372,dataset60,dataset9577
dataset6737,dataset7265,dataset8802,dataset5761
dataset760,dataset3773,dataset252,dataset5581
dataset2088,dataset2408,dataset1707,dataset2449
dataset7194,dataset844,dataset1163,dataset6555
dataset8548,dataset681,dataset8258,dataset7266
dataset6440,dataset5845,dataset2490,dataset2778
dataset7456,dataset4487,dataset9932,dataset2922
dataset8297,dataset8852,dataset5851,dataset5475
dataset2810,dataset3544,dataset6733,dataset1869
dataset3687,dataset7676,dataset8591,dataset4580
dataset2324,dataset4467,dataset4102,dataset5270
dataset8088,dataset9283,dataset7746,dataset7232
dataset2775,dataset6693,dataset6900,dataset354
dataset5126,dataset8840,dataset1583,dataset9009
dataset5753,dataset889,dataset9404,dataset7898
dataset9338,dataset6765,dataset9753,dataset38
dataset5737,dataset7095,dataset9976,dataset5780
dataset6122,dataset7684,dataset6004,dataset1505
dataset2045,dataset2830,dataset3226,dataset7894
dataset9096,dataset204,dataset8688,dataset7028
dataset2648,dataset4798,dataset4060,dataset7708
dataset1227,dataset96,dataset6182,dataset6778
dataset4172,dataset6487,dataset4644,dataset5053
dataset5783,dataset8876,dataset7065,dataset5530
dataset6469,dataset3161,dataset7919,dataset4217
dataset6936,dataset5428,dataset2527,dataset7659
dataset3154,dataset9263,dataset1875,dataset5030
dataset5914,dataset3402,dataset5641,dataset8307
dataset7518,dataset2826,dataset174,dataset1491
dataset480,dataset458,dataset1581,dataset4368
dataset811,dataset9924,dataset9055,dataset4075
dataset9284,dataset4056,dataset1286,dataset4059
dataset3287,dataset7213,dataset5516,dataset8264
dataset7129,dataset8491,dataset1236,dataset8465
dataset392,dataset1052,dataset5477,dataset2641
dataset4154,dataset2784,dataset2645,dataset8595
dataset2880,dataset1774,dataset4933,dataset9379
dataset2924,dataset6189,dataset4997,dataset7571
dataset8919,dataset4397,dataset9311,dataset8114
dataset2724,dataset3089,dataset5685,dataset4461
dataset7736,dataset7184,dataset1062,dataset1187
dataset7457,dataset1098,dataset1037,dataset3758
dataset4562,dataset3866,dataset7209,dataset4766
dataset882,dataset8028,dataset7607,dataset5795
dataset5020,dataset4322,dataset7906,dataset7863
dataset467,dataset1195,dataset6141,dataset1668
dataset5544,dataset3581,dataset6030,dataset1885
dataset736,dataset2355,dataset3725,dataset3495
dataset5652,dataset941,dataset3855,dataset7143
dataset1799,dataset4586,dataset5502,dataset6653
dataset2585,dataset8948,dataset6444,dataset4650
dataset4709,dataset481,dataset5061,dataset3156
dataset7170,dataset7921,dataset4982,dataset124
dataset5890,dataset2376,dataset1273,dataset5600
dataset2211,dataset9015,dataset4577,dataset9797
dataset3244,dataset9309,dataset703,dataset1834
dataset8505,dataset4975,dataset1058,dataset4041
dataset6184,dataset1395,dataset1159,dataset1204
dataset2368,dataset5243,dataset5768,dataset3766
dataset5615,dataset3389,dataset2963,dataset7097
dataset9013,dataset1933,dataset1221,dataset1382
dataset6450,dataset1961,dataset6584,dataset5535
dataset1311,dataset1179,dataset3893,dataset9866
dataset2988,dataset2084,dataset3404,dataset1110
dataset8988,dataset8549,dataset9811,dataset7862
dataset2312,dataset740,dataset8085,dataset5745
dataset1962,dataset4425,dataset9950,dataset3602
dataset7793,dataset5975,dataset3883,dataset8145
dataset1182,dataset2831,dataset3484,dataset7107
dataset9110,dataset6700,dataset3324,dataset1733
dataset7348,dataset5164,dataset8039,dataset4610
dataset8291,dataset2654,dataset9388,dataset1612
dataset652,dataset2572,dataset8357,dataset5367
dataset5601,dataset9093,dataset4288,dataset4584
dataset3909,dataset7039,dataset6823,dataset5067
dataset9695,dataset4581,dataset7706,dataset6643
dataset4174,dataset8587,dataset1135,dataset8286
dataset8565,dataset429,dataset1856,dataset2137
dataset7656,dataset1420,dataset2010,dataset334
dataset1992,dataset8439,dataset6617,dataset3347
dataset640,dataset7913,dataset382,dataset685
dataset45,dataset8783,dataset5006,dataset2980
dataset2877,dataset323,dataset5576,dataset3242
dataset7578,dataset167,dataset8078,dataset1478
dataset7907,dataset4966,dataset6661,dataset9772
dataset4517,dataset3728,dataset8942,dataset6904
dataset3667,dataset6834,dataset4395,dataset2028
dataset6007,dataset6093,dataset6968,dataset8537
dataset7188,dataset1978,dataset9650,dataset3985
dataset162,dataset7943,dataset2517,dataset8231
dataset7853,dataset7331,dataset4536,dataset4947
dataset2427,dataset3965,dataset5646,dataset2573
dataset435,dataset4357,dataset5609,dataset6673
dataset8065,dataset2471,dataset8351,dataset4237
dataset8388,dataset7407,dataset9098,dataset2369
dataset1934,dataset8623,dataset1388,dataset1956
dataset7320,dataset3300,dataset1222,dataset3194
dataset997,dataset2957,dataset32,dataset5802
dataset2673,dataset3264,dataset1319,dataset7887
dataset4048,dataset3094,dataset3424,dataset5935
dataset3046,dataset7009,dataset7601,dataset6598
dataset2129,dataset1600,dataset225,dataset2469
dataset7778,dataset1982,dataset2153,dataset1531
dataset6925,dataset2747,dataset674,dataset7325
dataset4846,dataset1555,dataset8228,dataset3892
dataset9424,dataset7930,dataset2565,dataset8425
dataset668,dataset9909,dataset5301,dataset9777
dataset4977,dataset6750,dataset944,dataset5880
dataset3543,dataset128,dataset6045,dataset4024
dataset8331,dataset5699,dataset5631,dataset7492
dataset1043,dataset9845,dataset9205,dataset7809
dataset1377,dataset4779,dataset6371,dataset6304
dataset4335,dataset6217,dataset3804,dataset1340
dataset7012,dataset8971,dataset7761,dataset8424
dataset1330,dataset2361,dataset5883,dataset2399
dataset4351,dataset5088,dataset8290,dataset247
dataset7455,dataset6992,dataset4244,dataset372
dataset6510,dataset7292,dataset1862,dataset646
dataset3010,dataset4345,dataset7991,dataset4784
dataset6769,dataset3379,dataset7717,dataset363
dataset4019,dataset6065,dataset9347,dataset341
dataset6384,dataset7744,dataset6911,dataset5857
dataset5774,dataset2675,dataset5453,dataset3184
dataset6671,dataset1615,dataset7749,dataset7376
dataset9967,dataset8171,dataset6028,dataset7212
dataset8661,dataset2279,dataset9647,dataset8149
dataset6864,dataset5347,dataset8450,dataset4017
dataset4770,dataset9299,dataset2442,dataset54
dataset6156,dataset9278,dataset4199,dataset6986
dataset4230,dataset1677,dataset5027,dataset769
dataset3263,dataset2000,dataset6154,dataset502
dataset4553,dataset6120,dataset4874,dataset7888
dataset5041,dataset5807,dataset1607,dataset2159
dataset6221,dataset2189,dataset5995,dataset5306
dataset4365,dataset949,dataset8036,dataset7291
dataset5010,dataset9289,dataset6887,dataset9944
dataset7070,dataset2204,dataset3647,dataset3377
dataset6079,dataset9324,dataset5050,dataset339
dataset5007,dataset5760,dataset2764,dataset5225
dataset8738,dataset8103,dataset5930,dataset7796
dataset5028,dataset3139,dataset7939,dataset6159
dataset7692,dataset8960,dataset5338,dataset3555
dataset6612,dataset1816,dataset5252,dataset5862
dataset6466,dataset3895,dataset2640,dataset934
dataset4788,dataset2623,dataset9680,dataset7038
dataset209,dataset465,dataset2930,dataset4177
dataset1176,dataset5924,dataset3177,dataset8150
dataset4939,dataset7024,dataset5482,dataset9863
dataset3754,dataset7690,dataset5207,dataset7922
dataset6103,dataset5548,dataset1652,dataset8727
dataset3868,dataset1280,dataset4184,dataset8092
dataset8666,dataset9088,dataset3012,dataset5039
dataset7963,dataset2689,dataset9745,dataset4186
dataset1088,dataset3187,dataset1493,dataset4558
dataset9060,dataset6476,dataset2875,dataset7207
dataset877,dataset2319,dataset3248,dataset3027
dataset4616,dataset2526,dataset9313,dataset5072
dataset9368,dataset3496,dataset9552,dataset1237
dataset5091,dataset7379,dataset6177,dataset9937
dataset3093,dataset8352,dataset367,dataset7008
dataset955,dataset9769,dataset1303,dataset8851
dataset6234,dataset1356,dataset479,dataset9058
dataset2231,dataset4575,dataset7006,dataset450
dataset8349,dataset5328,dataset4031,dataset3541
dataset1369,dataset9360,dataset6738,dataset9790
dataset9511,dataset1651,dataset4703,dataset1756
dataset6084,dataset3132,dataset6314,dataset7632
dataset3972,dataset8958,dataset2415,dataset4504
dataset9611,dataset1332,dataset9519,dataset4588
dataset6052,dataset7743,dataset7859,dataset3302
dataset8592,dataset309,dataset6622,dataset3007
dataset5461,dataset5120,dataset3638,dataset2684
dataset5391,dataset6348,dataset126,dataset8019
dataset1207,dataset7365,dataset4155,dataset9114
dataset2745,dataset8438,dataset5258,dataset8586
dataset6383,dataset7166,dataset5049,dataset8600
dataset356,dataset1350,dataset8965,dataset4688
dataset7165,dataset1519,dataset6302,dataset3271
dataset1750,dataset5763,dataset1298,dataset389
dataset106,dataset6290,dataset5329,dataset2193
dataset9970,dataset4743,dataset5426,dataset832
dataset4065,dataset6419,dataset5421,dataset5280
dataset7485,dataset2904,dataset165,dataset1525
dataset8859,dataset1837,dataset26,dataset1804
dataset7251,dataset9785,dataset3068,dataset795
dataset7850,dataset8464,dataset4664,dataset5677
dataset5514,dataset5932,dataset2495,dataset9235
dataset6807,dataset4506,dataset5138,dataset4755
dataset6391,dataset5297,dataset6845,dataset195
dataset3138,dataset7999,dataset3462,dataset3285
dataset3410,dataset4330,dataset5588,dataset6802
dataset4160,dataset7596,dataset1537,dataset6072
dataset8,dataset9738,dataset4984,dataset8598
dataset8658,dataset5976,dataset2035,dataset9016
dataset2043,dataset5137,dataset6550,dataset8604
dataset9322,dataset4121,dataset9575,dataset242
dataset2342,dataset1315,dataset4960,dataset6532
dataset9355,dataset3072,dataset6698,dataset1553
dataset2092,dataset2105,dataset4965,dataset5554
dataset2798,dataset7765,dataset551,dataset3946
dataset6742,dataset2607,dataset9941,dataset5607
dataset2863,dataset8420,dataset8678,dataset6948
dataset5334,dataset770,dataset206,dataset6146
dataset3406,dataset7301,dataset2375,dataset6786
dataset4832,dataset788,dataset4559,dataset4452
dataset3506,dataset4656,dataset8644,dataset1943
dataset3083,dataset1266,dataset6811,dataset626
dataset6876,dataset2272,dataset3826,dataset2625
dataset1276,dataset1730,dataset2933,dataset140
dataset2371,dataset6969,dataset3015,dataset2776
dataset4310,dataset6374,dataset9545,dataset2062
dataset8881,dataset710,dataset9646,dataset7767
dataset5539,dataset608,dataset2722,dataset4053
dataset2463,dataset3715,dataset3337,dataset3594
dataset7319,dataset8451,dataset2707,dataset171
dataset2451,dataset9733,dataset7627,dataset5582
dataset9690,dataset7021,dataset2357,dataset1526
dataset3335,dataset5501,dataset1466,dataset675
dataset5377,dataset1123,dataset5803,dataset6782
dataset4989,dataset5980,dataset6183,dataset2730
dataset5239,dataset9559,dataset6965,dataset2138
dataset299,dataset7774,dataset2732,dataset9895
dataset561,dataset7630,dataset9043,dataset8155
dataset4128,dataset9085,dataset9861,dataset6874
dataset8673,dataset2871,dataset5065,dataset806
dataset443,dataset3705,dataset275,dataset9048
dataset5779,dataset1231,dataset3672,dataset1777
dataset4440,dataset8703,dataset2500,dataset9234
dataset6075,dataset7157,dataset5632,dataset4399
dataset9378,dataset5003,dataset7787,dataset7800
dataset6980,dataset4165,dataset2209,dataset7233
dataset2807,dataset6851,dataset4929,dataset7219
dataset3559,dataset9246,dataset4391,dataset7830
dataset4949,dataset5993,dataset3925,dataset9580
dataset7608,dataset7341,dataset2363,dataset4628
dataset6212,dataset4116,dataset5215,dataset4475
dataset2316,dataset8208,dataset4138,dataset9766
dataset3449,dataset3839,dataset5169,dataset7663
dataset1459,dataset2467,dataset3774,dataset1641
dataset1447,dataset1055,dataset4608,dataset4148
dataset3860,dataset2657,dataset5687,dataset4203
dataset9169,dataset3763,dataset6254,dataset4429
dataset6409,dataset68,dataset9245,dataset924
dataset6882,dataset2468,dataset9893,dataset8610
dataset6176,dataset8480,dataset1284,dataset6534
dataset3841,dataset8837,dataset5519,dataset9827
dataset846,dataset3307,dataset8400,dataset5275
dataset5555,dataset9826,dataset8273,dataset8641
dataset1376,dataset5237,dataset7102,dataset5133
dataset7532,dataset2511,dataset4256,dataset6593
dataset1032,dataset2639,dataset544,dataset5317
dataset4473,dataset3578,dataset8422,dataset1264
dataset1269,dataset4964,dataset6446,dataset7193
dataset7622,dataset5541,dataset3680,dataset2895
dataset7500,dataset9599,dataset5861,dataset6821
dataset328,dataset4067,dataset9804,dataset2070
dataset3485,dataset9891,dataset7847,dataset9470
dataset7534,dataset6300,dataset4636,dataset6581
dataset28,dataset3409,dataset9221,dataset2006
dataset8100,dataset1757,dataset1597,dataset2570
dataset6416,dataset5216,dataset2618,dataset2487
dataset8006,dataset4887,dataset8564,dataset7514
dataset9765,dataset4786,dataset3283,dataset318
dataset3732,dataset1883,dataset2613,dataset3440
dataset879,dataset3679,dataset4213,dataset2177
dataset1250,dataset1297,dataset5907,dataset7777
dataset8532,dataset3421,dataset7739,dataset5412
dataset631,dataset9517,dataset111,dataset7937
dataset5434,dataset8868,dataset5515,dataset2790
dataset9578,dataset9520,dataset8184,dataset6993
dataset570,dataset7264,dataset9629,dataset637
dataset7294,dataset1715,dataset5160,dataset5397
dataset5667,dataset8033,dataset3894,dataset4898
dataset5678,dataset8997,dataset1940,dataset4567
dataset4842,dataset1544,dataset3992,dataset7996
dataset2606,dataset4089,dataset1971,dataset5905
dataset776,dataset7536,dataset7254,dataset1699
dataset7308,dataset9421,dataset7052,dataset5704
dataset5982,dataset8890,dataset7790,dataset9413
dataset9688,dataset3026,dataset3803,dataset6688
dataset4884,dataset2486,dataset6223,dataset7720
dataset4856,dataset1229,dataset1007,dataset173
dataset3329,dataset4854,dataset5109,dataset5101
dataset3668,dataset4746,dataset6010,dataset4941
dataset6330,dataset5947,dataset433,dataset7671
dataset1355,dataset5203,dataset7176,dataset5300
dataset2950,dataset5910,dataset451,dataset2637
dataset3201,dataset2008,dataset3772,dataset4879
dataset5611,dataset1304,dataset405,dataset4821
dataset6868,dataset4139,dataset7200,dataset1224
dataset673,dataset2126,dataset2479,dataset4894
dataset895,dataset7525,dataset6130,dataset9872
dataset1518,dataset4320,dataset6915,dataset9532
dataset1599,dataset1296,dataset9156,dataset1696
dataset931,dataset1582,dataset1084,dataset4458
dataset8621,dataset5240,dataset1306,dataset7506
dataset6369,dataset5457,dataset5839,dataset3819
dataset8191,dataset3519,dataset4388,dataset5487
dataset9792,dataset7883,dataset5324,dataset2308
dataset9736,dataset6417,dataset5117,dataset2299
dataset388,dataset4389,dataset1879,dataset6640
dataset109,dataset2452,dataset7278,dataset4146
dataset4813,dataset8485,dataset3904,dataset984
dataset2323,dataset1569,dataset6501,dataset6165
dataset1513,dataset2833,dataset9574,dataset2769
dataset625,dataset9041,dataset5363,dataset6078
dataset5939,dataset3760,dataset4937,dataset5095
dataset5906,dataset1939,dataset2770,dataset9087
dataset1648,dataset426,dataset3764,dataset3465
dataset7408,dataset3600,dataset5898,dataset1609
dataset6736,dataset1403,dataset6588,dataset7955
dataset1656,dataset1888,dataset6614,dataset2065
dataset1802,dataset3785,dataset6179,dataset7160
dataset8001,dataset4930,dataset8031,dataset7660
dataset1151,dataset3968,dataset6751,dataset5736
dataset9808,dataset9995,dataset4736,dataset5172
dataset8596,dataset6997,dataset3850,dataset2575
dataset8260,dataset3598,dataset7043,dataset712
dataset4143,dataset999,dataset300,dataset9601
dataset6057,dataset7109,dataset1859,dataset8428
dataset9435,dataset6916,dataset6518,dataset3471
dataset4300,dataset6362,dataset3500,dataset6142
dataset5264,dataset995,dataset959,dataset8601
dataset9458,dataset5608,dataset3432,dataset1702
dataset3556,dataset4651,dataset4691,dataset741
dataset4714,dataset1211,dataset1093,dataset3532
dataset5052,dataset5785,dataset7283,dataset5035
dataset5174,dataset6624,dataset3621,dataset7270
dataset8736,dataset2327,dataset6008,dataset1240
dataset6477,dataset6509,dataset4258,dataset3003
dataset5375,dataset552,dataset1060,dataset929
dataset4542,dataset7811,dataset2874,dataset2454
dataset6002,dataset7046,dataset3374,dataset2335
dataset5147,dataset8364,dataset9521,dataset7515
dataset3215,dataset7380,dataset3643,dataset343
dataset306,dataset6327,dataset8972,dataset6715
dataset2347,dataset1218,dataset5089,dataset4859
dataset7077,dataset4141,dataset8507,dataset653
dataset5344,dataset2660,dataset3069,dataset5826
dataset6121,dataset5325,dataset2677,dataset2905
dataset6893,dataset3510,dataset9255,dataset9679
dataset7844,dataset7315,dataset3375,dataset1034
dataset1198,dataset2992,dataset2982,dataset5657
dataset4724,dataset9327,dataset1027,dataset511
dataset4187,dataset3697,dataset4396,dataset8996
dataset2523,dataset7979,dataset5996,dataset6695
dataset5938,dataset4990,dataset8158,dataset9964
dataset680,dataset5100,dataset3981,dataset1500
dataset4723,dataset6463,dataset4168,dataset6048
dataset1018,dataset9240,dataset9625,dataset5313
dataset3467,dataset6865,dataset6443,dataset8684
dataset4328,dataset9873,dataset2276,dataset6034
dataset7424,dataset3259,dataset5742,dataset824
dataset4073,dataset3306,dataset4541,dataset5830
dataset7368,dataset4726,dataset3993,dataset9396
dataset9039,dataset518,dataset3546,dataset9409
dataset9954,dataset4916,dataset6158,dataset315
dataset7976,dataset6553,dataset2017,dataset2182
dataset9116,dataset3900,dataset5145,dataset8842
dataset3964,dataset2436,dataset1467,dataset6891
dataset1325,dataset1760,dataset2302,dataset7713
dataset1076,dataset9054,dataset915,dataset2039
dataset2441,dataset6641,dataset9107,dataset4207
dataset9722,dataset7355,dataset5832,dataset7609
dataset8382,dataset8448,dataset821,dataset1523
dataset3052,dataset8466,dataset1908,dataset6533
dataset9301,dataset7171,dataset7633,dataset9890
dataset1803,dataset8402,dataset2394,dataset9319
dataset6194,dataset5961,dataset4312,dataset910
dataset5941,dataset9711,dataset5688,dataset6352
dataset6747,dataset6950,dataset8240,dataset1230
dataset5499,dataset4962,dataset210,dataset5305
dataset556,dataset3876,dataset8556,dataset3084
dataset6815,dataset50,dataset779,dataset1835
dataset8687,dataset8397,dataset5715,dataset8461
dataset6058,dataset6880,dataset5643,dataset2090
dataset5364,dataset489,dataset5322,dataset8049
dataset9275,dataset7936,dataset9935,dataset9456
dataset4082,dataset5074,dataset4573,dataset7639
dataset1679,dataset9133,dataset5394,dataset8850
dataset7304,dataset29,dataset253,dataset2048
dataset7289,dataset6195,dataset3810,dataset8643
dataset9415,dataset9667,dataset5879,dataset6912
dataset1660,dataset3798,dataset7640,dataset7322
dataset6684,dataset454,dataset7222,dataset2429
dataset1710,dataset6835,dataset6628,dataset6088
dataset9788,dataset92,dataset9859,dataset5197
dataset3391,dataset9822,dataset8525,dataset4472
dataset6422,dataset1855,dataset7583,dataset810
dataset8932,dataset7651,dataset4771,dataset6745
dataset2548,dataset862,dataset961,dataset7084
dataset9610,dataset7628,dataset5222,dataset7286
dataset9961,dataset8110,dataset3475,dataset1975
dataset1023,dataset146,dataset521,dataset1017
dataset3735,dataset5655,dataset644,dataset7441
dataset2073,dataset1980,dataset376,dataset1987
dataset4833,dataset926,dataset3676,dataset3099
dataset9220,dataset8073,dataset7477,dataset6565
dataset1186,dataset9849,dataset7989,dataset988
dataset2869,dataset9476,dataset7513,dataset370
dataset8375,dataset2393,dataset9901,dataset1897
dataset8214,dataset6012,dataset5337,dataset2612
dataset5376,dataset2629,dataset8309,dataset7528
dataset5739,dataset9362,dataset4424,dataset6964
dataset1310,dataset7530,dataset7398,dataset6632
dataset2816,dataset8677,dataset3118,dataset4447
dataset4455,dataset1830,dataset7231,dataset2682
dataset6338,dataset5228,dataset3470,dataset883
dataset9582,dataset5635,dataset7229,dataset7986
dataset4242,dataset5706,dataset6516,dataset8295
dataset8360,dataset8098,dataset9855,dataset872
dataset4091,dataset4303,dataset3001,dataset522
dataset881,dataset6918,dataset5603,dataset3091
dataset2284,dataset8889,dataset4123,dataset6178
dataset7351,dataset9193,dataset6043,dataset6101
dataset4115,dataset525,dataset4272,dataset9882
dataset2498,dataset6814,dataset3631,dataset4763
dataset2366,dataset9119,dataset5680,dataset2321
dataset5321,dataset9662,dataset8301,dataset8067
dataset15,dataset4531,dataset7817,dataset2478
dataset7135,dataset9963,dataset6366,dataset2979
dataset5948,dataset9223,dataset89,dataset7488
dataset4694,dataset3055,dataset4719,dataset3220
dataset6486,dataset9556,dataset7363,dataset9466
dataset2494,dataset7127,dataset9298,dataset1381
dataset5798,dataset7449,dataset5093,dataset3711
dataset184,dataset7031,dataset3879,dataset212
dataset8543,dataset3525,dataset9870,dataset823
dataset8793,dataset8209,dataset8068,dataset7139
dataset9005,dataset6813,dataset2716,dataset8731
dataset2746,dataset7144,dataset8715,dataset1759
dataset6514,dataset1384,dataset6017,dataset7643
dataset4979,dataset2313,dataset4286,dataset4551
dataset592,dataset2549,dataset2804,dataset6831
dataset8940,dataset7552,dataset5056,dataset6529
dataset7968,dataset8985,dataset3853,dataset4347
dataset8527,dataset4710,dataset9495,dataset3038
dataset7733,dataset4181,dataset581,dataset4246
dataset6289,dataset5973,dataset3232,dataset7298
dataset3619,dataset3392,dataset7469,dataset958
dataset3308,dataset4010,dataset5002,dataset3694
dataset7594,dataset5902,dataset930,dataset9648
dataset7695,dataset3135,dataset7865,dataset132
dataset3542,dataset9492,dataset1085,dataset6806
dataset8030,dataset6569,dataset4817,dataset9968
dataset2304,dataset952,dataset1489,dataset5870
dataset9241,dataset9953,dataset632,dataset371
dataset9334,dataset4208,dataset9150,dataset6041
dataset9172,dataset1247,dataset8433,dataset3316
dataset4737,dataset3444,dataset8192,dataset5513
dataset1547,dataset1291,dataset3915,dataset8781
dataset7034,dataset4899,dataset9126,dataset9280
dataset8107,dataset9558,dataset579,dataset1342
dataset4002,dataset6397,dataset1515,dataset4204
dataset5441,dataset4673,dataset259,dataset9878
dataset3469,dataset5877,dataset6763,dataset8711
dataset9703,dataset4991,dataset5185,dataset3212
dataset123,dataset261,dataset4873,dataset4106
dataset4712,dataset850,dataset2936,dataset754
dataset1257,dataset6853,dataset5253,dataset3980
dataset8978,dataset2269,dataset5402,dataset3533
dataset5901,dataset1949,dataset3587,dataset2873
dataset2907,dataset6692,dataset3273,dataset7877
dataset3494,dataset5702,dataset3065,dataset65
dataset1805,dataset8707,dataset2676,dataset5754
dataset8871,dataset355,dataset9988,dataset9485
dataset8606,dataset6125,dataset8796,dataset385
dataset6031,dataset4914,dataset8671,dataset3295
