material1,material2,material3,material4
dataset8286,dataset306,dataset1323,dataset1466
dataset1,dataset315,dataset9554,dataset6027
dataset7404,dataset5147,dataset4896,dataset6410
dataset9076,dataset9945,dataset4559,dataset7552
dataset1946,dataset1262,dataset6334,dataset5131
dataset6978,dataset7115,dataset9334,dataset7899
dataset3727,dataset1917,dataset8519,dataset6743
dataset6787,dataset9823,dataset687,dataset8037
dataset9197,dataset5325,dataset4984,dataset9751
dataset1955,dataset9335,dataset3591,dataset2408
dataset3227,dataset7875,dataset1467,dataset7749
dataset9148,dataset13,dataset6698,dataset9489
dataset3192,dataset8177,dataset6653,dataset4668
dataset4312,dataset8534,dataset2595,dataset9296
dataset8680,dataset2628,dataset9191,dataset639
dataset2997,dataset9799,dataset9440,dataset6116
dataset7676,dataset104,dataset6924,dataset2882
dataset5534,dataset1915,dataset2258,dataset7331
dataset6537,dataset8027,dataset8526,dataset3431
dataset5901,dataset8882,dataset8034,dataset5648
dataset6396,dataset1674,dataset2138,dataset8758
dataset7221,dataset4906,dataset8386,dataset1484
dataset9917,dataset4026,dataset9795,dataset3091
dataset1110,dataset6613,dataset5312,dataset6148
dataset7223,dataset9247,dataset2745,dataset1682
dataset9518,dataset3734,dataset4218,dataset6057
dataset1655,dataset9131,dataset596,dataset8485
dataset5907,dataset3436,dataset1419,dataset6016
dataset6476,dataset5977,dataset4367,dataset5672
dataset1147,dataset2334,dataset5741,dataset1299
dataset7812,dataset1453,dataset5840,dataset9706
dataset3940,dataset7029,dataset1242,dataset3372
dataset5237,dataset2644,dataset3609,dataset6112
dataset8146,dataset1276,dataset3150,dataset9747
dataset2469,dataset3259,dataset7423,dataset9268
dataset2530,dataset5478,dataset9023,dataset4481
dataset1153,dataset6909,dataset8164,dataset4211
dataset9121,dataset2238,dataset9900,dataset9992
dataset9719,dataset5027,dataset2459,dataset1564
dataset2801,dataset6567,dataset3606,dataset5028
dataset8915,dataset3990,dataset1683,dataset9382
dataset1296,dataset7904,dataset3514,dataset6870
dataset3255,dataset9314,dataset1678,dataset7641
dataset7279,dataset2064,dataset6960,dataset9287
dataset1183,dataset4923,dataset6129,dataset5135
dataset380,dataset7514,dataset2941,dataset7559
dataset6749,dataset4012,dataset2849,dataset8217
dataset5998,dataset5890,dataset4661,dataset524
dataset4228,dataset3453,dataset9050,dataset7087
dataset4702,dataset5389,dataset3845,dataset5699
dataset1294,dataset6440,dataset5337,dataset6103
dataset8074,dataset5262,dataset2236,dataset1356
dataset3969,dataset7310,dataset7354,dataset3506
dataset7160,dataset9209,dataset2712,dataset8895
dataset176,dataset9052,dataset2473,dataset152
dataset5244,dataset7666,dataset5653,dataset34
dataset8803,dataset3850,dataset7485,dataset7814
dataset4568,dataset4034,dataset9851,dataset5182
dataset6724,dataset7796,dataset8617,dataset1792
dataset3427,dataset5353,dataset9571,dataset8231
dataset9429,dataset1854,dataset3396,dataset6464
dataset2381,dataset1888,dataset3697,dataset420
dataset7447,dataset6182,dataset5314,dataset1574
dataset7025,dataset8724,dataset3975,dataset2532
dataset9084,dataset8365,dataset7713,dataset601
dataset2735,dataset7159,dataset2752,dataset7402
dataset7408,dataset1858,dataset1545,dataset1677
dataset2085,dataset3932,dataset9904,dataset5455
dataset6501,dataset4610,dataset8974,dataset8893
dataset9171,dataset8928,dataset3818,dataset8907
dataset6580,dataset2389,dataset5408,dataset8655
dataset9182,dataset3938,dataset3636,dataset8327
dataset1097,dataset3880,dataset2921,dataset1315
dataset3995,dataset3888,dataset4314,dataset9044
dataset4292,dataset4774,dataset3813,dataset9305
dataset1370,dataset3228,dataset6017,dataset5209
dataset2082,dataset8981,dataset5496,dataset4888
dataset5994,dataset6782,dataset5798,dataset2510
dataset3570,dataset8948,dataset9507,dataset5039
dataset2894,dataset6102,dataset1101,dataset3282
dataset9839,dataset77,dataset8566,dataset4150
dataset2896,dataset3019,dataset5100,dataset2400
dataset6393,dataset9662,dataset6004,dataset9208
dataset8218,dataset2884,dataset1385,dataset8875
dataset754,dataset7644,dataset6245,dataset7316
dataset3072,dataset7956,dataset6634,dataset8341
dataset5542,dataset4572,dataset3446,dataset2278
dataset344,dataset8044,dataset8668,dataset4103
dataset4256,dataset6461,dataset5012,dataset3642
dataset8017,dataset6610,dataset6282,dataset3246
dataset538,dataset2951,dataset6491,dataset8985
dataset9640,dataset6934,dataset700,dataset5733
dataset9326,dataset1252,dataset6868,dataset3921
dataset6902,dataset477,dataset906,dataset1612
dataset5313,dataset9387,dataset6389,dataset6153
dataset1381,dataset8314,dataset9965,dataset1662
dataset1561,dataset2591,dataset4164,dataset3655
dataset6519,dataset7888,dataset5590,dataset345
dataset3110,dataset4235,dataset1075,dataset6940
dataset6413,dataset9549,dataset8301,dataset6450
dataset638,dataset5788,dataset205,dataset4349
dataset2776,dataset991,dataset5702,dataset7058
dataset8850,dataset4286,dataset837,dataset4911
dataset1113,dataset5543,dataset9154,dataset3978
dataset9173,dataset7452,dataset1326,dataset3264
dataset21,dataset2638,dataset5157,dataset8105
dataset5090,dataset7342,dataset4290,dataset1736
dataset7002,dataset9343,dataset296,dataset3597
dataset2654,dataset5034,dataset9475,dataset1221
dataset4475,dataset7067,dataset7710,dataset4456
dataset5300,dataset4088,dataset2901,dataset7365
dataset7918,dataset5599,dataset3560,dataset990
dataset2930,dataset9605,dataset3002,dataset4878
dataset6077,dataset8978,dataset6280,dataset5731
dataset287,dataset5628,dataset2307,dataset9030
dataset3399,dataset4719,dataset9409,dataset2727
dataset3970,dataset351,dataset6005,dataset6225
dataset603,dataset26,dataset5736,dataset7180
dataset6023,dataset7781,dataset2734,dataset8876
dataset7668,dataset9652,dataset6510,dataset7678
dataset1520,dataset6826,dataset3586,dataset3673
dataset5025,dataset7428,dataset673,dataset5636
dataset9821,dataset7576,dataset6786,dataset2099
dataset555,dataset2059,dataset5374,dataset2798
dataset6773,dataset5866,dataset1749,dataset2927
dataset7805,dataset7908,dataset6988,dataset2346
dataset2043,dataset2649,dataset7816,dataset4988
dataset9083,dataset1508,dataset2186,dataset3489
dataset419,dataset6248,dataset8632,dataset2349
dataset3816,dataset573,dataset6297,dataset3086
dataset6190,dataset1290,dataset8737,dataset4206
dataset2938,dataset7493,dataset1320,dataset3208
dataset9657,dataset1077,dataset1092,dataset8331
dataset2579,dataset1540,dataset8233,dataset5162
dataset7523,dataset3482,dataset7104,dataset6045
dataset3782,dataset3335,dataset4642,dataset166
dataset6000,dataset6525,dataset4421,dataset7056
dataset4264,dataset3963,dataset3225,dataset1620
dataset2232,dataset2195,dataset615,dataset7393
dataset353,dataset3124,dataset348,dataset2842
dataset5765,dataset6705,dataset1213,dataset7708
dataset4015,dataset3511,dataset2699,dataset6527
dataset6757,dataset6055,dataset2865,dataset9480
dataset4750,dataset7120,dataset9806,dataset6819
dataset6531,dataset8431,dataset969,dataset2851
dataset2051,dataset268,dataset1716,dataset5511
dataset995,dataset7725,dataset4465,dataset6416
dataset1945,dataset1952,dataset4560,dataset6867
dataset5425,dataset2787,dataset8640,dataset7767
dataset5360,dataset5339,dataset2954,dataset1088
dataset3858,dataset3400,dataset4111,dataset7465
dataset9563,dataset7494,dataset2924,dataset9153
dataset5526,dataset6309,dataset7942,dataset2437
dataset2446,dataset7558,dataset9836,dataset7399
dataset870,dataset292,dataset5196,dataset6838
dataset2211,dataset9193,dataset864,dataset4920
dataset5669,dataset5081,dataset6590,dataset8588
dataset3847,dataset6565,dataset3994,dataset5843
dataset5372,dataset6387,dataset8381,dataset2076
dataset9848,dataset6360,dataset3576,dataset6305
dataset5645,dataset3703,dataset9201,dataset4685
dataset4955,dataset4804,dataset4477,dataset3861
dataset2097,dataset9214,dataset7412,dataset9599
dataset8597,dataset4958,dataset2587,dataset2906
dataset136,dataset8075,dataset549,dataset968
dataset7795,dataset6639,dataset2209,dataset5563
dataset7446,dataset4492,dataset3248,dataset716
dataset1791,dataset226,dataset1767,dataset2056
dataset4592,dataset712,dataset3413,dataset3331
dataset7818,dataset661,dataset605,dataset5290
dataset9172,dataset211,dataset4126,dataset6612
dataset5737,dataset4114,dataset8399,dataset5394
dataset191,dataset8389,dataset2714,dataset3905
dataset2217,dataset3103,dataset7593,dataset7687
dataset6233,dataset1497,dataset6131,dataset6888
dataset3812,dataset8068,dataset5357,dataset6666
dataset6138,dataset2269,dataset2934,dataset5879
dataset6294,dataset8451,dataset6710,dataset3889
dataset9878,dataset8858,dataset8759,dataset7995
dataset401,dataset7143,dataset1618,dataset2206
dataset2338,dataset290,dataset2046,dataset373
dataset7840,dataset7158,dataset4501,dataset408
dataset1611,dataset5937,dataset5954,dataset2669
dataset5216,dataset5902,dataset6796,dataset9892
dataset413,dataset5281,dataset6763,dataset3362
dataset1240,dataset4425,dataset8791,dataset6285
dataset1184,dataset8925,dataset128,dataset4643
dataset6177,dataset6587,dataset2100,dataset4803
dataset6615,dataset316,dataset9378,dataset6716
dataset4380,dataset9551,dataset6842,dataset3852
dataset1929,dataset658,dataset6835,dataset6433
dataset6266,dataset321,dataset3556,dataset5101
dataset4957,dataset2128,dataset3801,dataset4711
dataset4764,dataset3658,dataset9375,dataset7300
dataset7173,dataset5381,dataset9277,dataset6739
dataset9068,dataset753,dataset1938,dataset2324
dataset8315,dataset3494,dataset5624,dataset7945
dataset8973,dataset161,dataset1171,dataset1422
dataset9555,dataset2030,dataset727,dataset743
dataset9295,dataset6227,dataset3501,dataset4255
dataset1210,dataset9985,dataset300,dataset3454
dataset6270,dataset7421,dataset4842,dataset7312
dataset960,dataset1587,dataset7178,dataset3222
dataset3588,dataset5395,dataset1447,dataset8811
dataset2698,dataset7677,dataset9874,dataset2853
dataset8387,dataset7652,dataset8995,dataset3144
dataset6067,dataset2515,dataset574,dataset7015
dataset2816,dataset2891,dataset8134,dataset9515
dataset7368,dataset1748,dataset2136,dataset3432
dataset1600,dataset8607,dataset4802,dataset5947
dataset310,dataset4371,dataset9381,dataset7702
dataset1579,dataset8031,dataset7617,dataset6914
dataset9646,dataset8831,dataset3756,dataset4921
dataset7105,dataset5333,dataset2009,dataset9924
dataset6747,dataset3864,dataset4171,dataset4139
dataset3234,dataset660,dataset217,dataset5492
dataset3601,dataset7431,dataset5177,dataset169
dataset4843,dataset5240,dataset1005,dataset2006
dataset4378,dataset1785,dataset3883,dataset91
dataset2495,dataset2322,dataset9012,dataset7432
dataset9056,dataset9590,dataset9807,dataset2812
dataset19,dataset6959,dataset7429,dataset4162
dataset9630,dataset7405,dataset6781,dataset5030
dataset1993,dataset5721,dataset6737,dataset5697
dataset9135,dataset8999,dataset6676,dataset5222
dataset8278,dataset544,dataset6650,dataset3768
dataset2350,dataset3207,dataset8011,dataset3574
dataset2562,dataset8937,dataset8162,dataset3623
dataset3407,dataset5204,dataset2904,dataset3785
dataset8619,dataset141,dataset9473,dataset9671
dataset948,dataset3694,dataset2442,dataset3068
dataset101,dataset3766,dataset6096,dataset5466
dataset5149,dataset335,dataset9787,dataset4416
dataset1337,dataset3878,dataset224,dataset2538
dataset4024,dataset8810,dataset7103,dataset8763
dataset8958,dataset7263,dataset3737,dataset6540
dataset1905,dataset4943,dataset5874,dataset2540
dataset5463,dataset7858,dataset8379,dataset9041
dataset1023,dataset5631,dataset3707,dataset7182
dataset6173,dataset8271,dataset5476,dataset2365
dataset96,dataset1891,dataset5448,dataset2665
dataset5618,dataset2844,dataset8227,dataset7037
dataset7624,dataset6983,dataset7384,dataset912
dataset5632,dataset3860,dataset1916,dataset4018
dataset5967,dataset9842,dataset6599,dataset1766
dataset2068,dataset5579,dataset3212,dataset1065
dataset933,dataset7951,dataset9502,dataset5205
dataset9812,dataset1050,dataset1459,dataset6771
dataset3582,dataset735,dataset6046,dataset3877
dataset3076,dataset1818,dataset3594,dataset9042
dataset4904,dataset4466,dataset4962,dataset3035
dataset8445,dataset3836,dataset862,dataset6889
dataset8326,dataset1365,dataset6892,dataset5919
dataset2522,dataset6487,dataset3343,dataset1061
dataset5633,dataset9714,dataset3236,dataset4183
dataset6385,dataset8603,dataset9080,dataset4231
dataset4581,dataset7662,dataset7210,dataset1531
dataset523,dataset8051,dataset4002,dataset2360
dataset3101,dataset4781,dataset6462,dataset8692
dataset2364,dataset3637,dataset6054,dataset1573
dataset9902,dataset8094,dataset9082,dataset9977
dataset7254,dataset7338,dataset2003,dataset4410
dataset4408,dataset9634,dataset5985,dataset6769
dataset3078,dataset7401,dataset5796,dataset8372
dataset8764,dataset9628,dataset6415,dataset7970
dataset6533,dataset2038,dataset1656,dataset5057
dataset5515,dataset1263,dataset4979,dataset6684
dataset9336,dataset1740,dataset4271,dataset8373
dataset9957,dataset9222,dataset9137,dataset485
dataset8654,dataset5107,dataset7149,dataset8679
dataset4045,dataset9126,dataset7471,dataset7257
dataset8899,dataset9178,dataset2250,dataset2674
dataset1961,dataset2675,dataset1482,dataset4413
dataset9989,dataset6159,dataset9995,dataset3797
dataset5701,dataset4274,dataset2531,dataset4141
dataset6118,dataset513,dataset7232,dataset2826
dataset3404,dataset2802,dataset6707,dataset2917
dataset7939,dataset4339,dataset6237,dataset8304
dataset7453,dataset7334,dataset9115,dataset3126
dataset7134,dataset1227,dataset1167,dataset9729
dataset2074,dataset947,dataset2325,dataset8884
dataset8137,dataset9162,dataset3685,dataset399
dataset2370,dataset3923,dataset404,dataset6111
dataset62,dataset1560,dataset203,dataset7655
dataset151,dataset2162,dataset958,dataset3592
dataset3615,dataset1550,dataset8769,dataset1469
dataset3017,dataset486,dataset8507,dataset7763
dataset7663,dataset1718,dataset901,dataset6923
dataset6677,dataset7451,dataset2297,dataset1354
dataset2923,dataset4452,dataset6244,dataset9024
dataset6189,dataset4199,dataset8661,dataset9665
dataset7292,dataset6020,dataset9331,dataset3882
dataset6375,dataset6543,dataset3378,dataset9060
dataset1446,dataset1229,dataset832,dataset2106
dataset2514,dataset6856,dataset5320,dataset8089
dataset7425,dataset2539,dataset1412,dataset9284
dataset6549,dataset9692,dataset9054,dataset3214
dataset5660,dataset7579,dataset9591,dataset6789
dataset9983,dataset5185,dataset314,dataset4851
dataset6033,dataset592,dataset8949,dataset1238
dataset9157,dataset8477,dataset8103,dataset2189
dataset252,dataset531,dataset8866,dataset2876
dataset6007,dataset7107,dataset7239,dataset5577
dataset6,dataset6824,dataset2286,dataset7572
dataset9423,dataset3848,dataset1514,dataset9739
dataset1800,dataset6866,dataset8854,dataset3272
dataset8416,dataset7276,dataset3733,dataset755
dataset253,dataset2604,dataset5995,dataset9058
dataset9439,dataset7034,dataset5533,dataset1532
dataset4052,dataset7966,dataset7712,dataset7898
dataset2182,dataset8994,dataset3307,dataset6456
dataset5424,dataset2498,dataset2223,dataset8447
dataset1588,dataset6170,dataset9689,dataset4930
dataset2491,dataset8799,dataset2092,dataset5638
dataset5573,dataset6863,dataset9684,dataset4584
dataset8490,dataset6240,dataset4385,dataset4976
dataset7613,dataset9779,dataset6624,dataset8067
dataset334,dataset3263,dataset4293,dataset6175
dataset1995,dataset3419,dataset7848,dataset1551
dataset5750,dataset7222,dataset894,dataset476
dataset8596,dataset4076,dataset1194,dataset3982
dataset6145,dataset473,dataset6678,dataset4826
dataset5778,dataset2219,dataset6715,dataset6681
dataset2174,dataset5261,dataset7977,dataset1398
dataset3595,dataset2105,dataset677,dataset6846
dataset223,dataset3469,dataset6403,dataset5080
dataset7083,dataset1306,dataset1038,dataset1705
dataset3702,dataset7580,dataset3917,dataset1839
dataset9543,dataset5911,dataset6701,dataset1480
dataset8633,dataset2361,dataset9658,dataset1462
dataset6187,dataset5914,dataset3717,dataset4974
dataset7119,dataset5986,dataset8306,dataset8780
dataset201,dataset5861,dataset6885,dataset7036
dataset2804,dataset9108,dataset1707,dataset1721
dataset2312,dataset2550,dataset581,dataset9232
dataset4602,dataset1628,dataset6638,dataset3129
dataset9622,dataset5819,dataset9422,dataset9769
dataset4535,dataset4544,dataset3998,dataset973
dataset9411,dataset6855,dataset710,dataset90
dataset7435,dataset8543,dataset1116,dataset1821
dataset4624,dataset2386,dataset8930,dataset5361
dataset2598,dataset4667,dataset6303,dataset4021
dataset7953,dataset514,dataset7111,dataset336
dataset3854,dataset3033,dataset5546,dataset8685
dataset7780,dataset2630,dataset6513,dataset7670
dataset6604,dataset6765,dataset2529,dataset1196
dataset2091,dataset5286,dataset7919,dataset787
dataset4354,dataset6505,dataset9758,dataset432
dataset3919,dataset1925,dataset2690,dataset4221
dataset7317,dataset9745,dataset4334,dataset5219
dataset7474,dataset7527,dataset8026,dataset2567
dataset2617,dataset3069,dataset3635,dataset390
dataset5335,dataset24,dataset5238,dataset6755
dataset9463,dataset3764,dataset941,dataset3566
dataset2275,dataset3794,dataset5979,dataset3931
dataset8481,dataset8580,dataset9410,dataset7622
dataset6021,dataset7113,dataset1235,dataset5988
dataset2889,dataset8739,dataset6669,dataset3954
dataset7475,dataset3173,dataset5160,dataset6378
dataset6084,dataset9403,dataset1414,dataset5089
dataset2205,dataset323,dataset4430,dataset6366
dataset1377,dataset1922,dataset8622,dataset9298
dataset7838,dataset9710,dataset7378,dataset1598
dataset9149,dataset8058,dataset4744,dataset8203
dataset6498,dataset3213,dataset8598,dataset4792
dataset4938,dataset2688,dataset5655,dataset7477
dataset6652,dataset2299,dataset6904,dataset9156
dataset4734,dataset4965,dataset9732,dataset9279
dataset1010,dataset9721,dataset840,dataset1000
dataset110,dataset5327,dataset3011,dataset4880
dataset453,dataset3817,dataset2234,dataset3276
dataset4746,dataset3447,dataset8732,dataset3677
dataset4301,dataset6662,dataset935,dataset6158
dataset634,dataset6588,dataset5038,dataset756
dataset2301,dataset3735,dataset9230,dataset5730
dataset9482,dataset7747,dataset6166,dataset9073
dataset4005,dataset3811,dataset662,dataset9701
dataset6659,dataset3235,dataset3776,dataset8890
dataset9357,dataset2769,dataset6559,dataset7803
dataset2165,dataset8408,dataset7638,dataset8363
dataset1978,dataset9986,dataset9913,dataset2824
dataset9308,dataset6857,dataset1068,dataset2961
dataset3667,dataset3881,dataset4953,dataset3757
dataset9167,dataset4422,dataset9811,dataset7994
dataset3649,dataset1737,dataset1369,dataset8179
dataset3141,dataset1841,dataset3712,dataset896
dataset5050,dataset4469,dataset9654,dataset7440
dataset4785,dataset4964,dataset2069,dataset479
dataset7914,dataset7853,dataset9681,dataset7983
dataset6987,dataset491,dataset950,dataset1633
dataset2646,dataset6232,dataset9253,dataset9956
dataset7332,dataset6685,dataset1393,dataset4345
dataset3102,dataset4043,dataset3032,dataset9487
dataset1430,dataset4241,dataset9456,dataset6402
dataset8019,dataset8422,dataset3488,dataset8085
dataset4403,dataset2477,dataset20,dataset232
dataset38,dataset2283,dataset4990,dataset4732
dataset8906,dataset1416,dataset849,dataset6192
dataset2311,dataset1567,dataset7985,dataset7847
dataset7588,dataset3100,dataset1893,dataset1959
dataset6683,dataset6936,dataset762,dataset8491
dataset3165,dataset8152,dataset276,dataset9271
dataset5938,dataset458,dataset8592,dataset2171
dataset1279,dataset391,dataset4195,dataset6128
dataset371,dataset9855,dataset5442,dataset4720
dataset7730,dataset5506,dataset9040,dataset7500
dataset3409,dataset7492,dataset22,dataset3261
dataset394,dataset999,dataset4297,dataset5119
dataset9330,dataset6792,dataset7350,dataset695
dataset1706,dataset8864,dataset7766,dataset4839
dataset2746,dataset5369,dataset7099,dataset5923
dataset8853,dataset2664,dataset8859,dataset8905
dataset3958,dataset4594,dataset9398,dataset3008
dataset7291,dataset4359,dataset9561,dataset9224
dataset7669,dataset537,dataset331,dataset1008
dataset1157,dataset742,dataset6246,dataset431
dataset9521,dataset3986,dataset5344,dataset5436
dataset1155,dataset7274,dataset6971,dataset9479
dataset5075,dataset3006,dataset9540,dataset7724
dataset7808,dataset7565,dataset1120,dataset1571
dataset8453,dataset6571,dataset2558,dataset6963
dataset8901,dataset7455,dataset6040,dataset3277
dataset1957,dataset9876,dataset7177,dataset9383
dataset3201,dataset3163,dataset6735,dataset5319
dataset5801,dataset9081,dataset9914,dataset2972
dataset4497,dataset7924,dataset7190,dataset4463
dataset8328,dataset6858,dataset8773,dataset3505
dataset8332,dataset5565,dataset9150,dataset4182
dataset448,dataset5616,dataset2215,dataset2327
dataset2678,dataset7258,dataset6008,dataset1457
dataset257,dataset6471,dataset6252,dataset4156
dataset6954,dataset274,dataset936,dataset2321
dataset3573,dataset8007,dataset2239,dataset5675
dataset9103,dataset4167,dataset143,dataset8269
dataset8460,dataset7237,dataset6113,dataset4444
dataset3903,dataset8969,dataset3508,dataset9968
dataset9114,dataset9815,dataset7857,dataset527
dataset651,dataset8336,dataset649,dataset8863
dataset2454,dataset8877,dataset6957,dataset3284
dataset8216,dataset8345,dataset9984,dataset2929
dataset7777,dataset6137,dataset3015,dataset4892
dataset1693,dataset4754,dataset3853,dataset2496
dataset1890,dataset1657,dataset4315,dataset3478
dataset4305,dataset8425,dataset4253,dataset8213
dataset5115,dataset3023,dataset7245,dataset7768
dataset771,dataset5066,dataset1515,dataset444
dataset9508,dataset3420,dataset1825,dataset6056
dataset8404,dataset3468,dataset8539,dataset6938
dataset1939,dataset5814,dataset9494,dataset9723
dataset1191,dataset4893,dataset1458,dataset3956
dataset1717,dataset9645,dataset1649,dataset4547
dataset964,dataset4779,dataset625,dataset7791
dataset9185,dataset812,dataset4295,dataset5488
dataset7359,dataset8072,dataset4361,dataset6109
dataset7089,dataset6640,dataset9568,dataset9307
dataset4963,dataset3510,dataset416,dataset2192
dataset2412,dataset1180,dataset1771,dataset4258
dataset9827,dataset9737,dataset4917,dataset806
dataset9443,dataset9043,dataset7870,dataset2792
dataset5650,dataset6088,dataset5944,dataset8674
dataset9431,dataset3258,dataset8813,dataset5093
dataset9565,dataset6414,dataset6894,dataset5287
dataset8383,dataset5358,dataset3256,dataset2713
dataset6277,dataset666,dataset7277,dataset7305
dataset5481,dataset1921,dataset4493,dataset6186
dataset4613,dataset8102,dataset6864,dataset9820
dataset8967,dataset5510,dataset9396,dataset7861
dataset3291,dataset8943,dataset2271,dataset7040
dataset5047,dataset6174,dataset5416,dataset5853
dataset8762,dataset4768,dataset681,dataset5019
dataset2656,dataset6317,dataset1121,dataset711
dataset2026,dataset3351,dataset1512,dataset604
dataset4648,dataset2607,dataset5623,dataset2428
dataset7097,dataset3074,dataset376,dataset9741
dataset9038,dataset1539,dataset5102,dataset1333
dataset7065,dataset9572,dataset3265,dataset4861
dataset178,dataset9428,dataset8339,dataset8786
dataset9890,dataset4883,dataset9879,dataset4891
dataset9527,dataset7954,dataset9035,dataset5328
dataset9448,dataset5323,dataset1472,dataset5625
dataset4627,dataset9613,dataset2509,dataset8916
dataset7406,dataset2249,dataset8570,dataset7519
dataset3281,dataset8964,dataset6122,dataset8621
dataset3106,dataset3356,dataset1738,dataset1013
dataset9015,dataset1544,dataset8581,dataset759
dataset8082,dataset5785,dataset3946,dataset3148
dataset5291,dataset8802,dataset6314,dataset9870
dataset3771,dataset5040,dataset6132,dataset4447
dataset4783,dataset9254,dataset4386,dataset4710
dataset1022,dataset464,dataset7308,dataset671
dataset7809,dataset972,dataset327,dataset6437
dataset692,dataset5639,dataset9070,dataset5880
dataset8772,dataset8237,dataset2672,dataset2318
dataset6931,dataset3536,dataset4505,dataset6480
dataset1964,dataset5859,dataset6512,dataset9794
dataset1204,dataset7085,dataset6468,dataset1492
dataset7941,dataset131,dataset9757,dataset8347
dataset3728,dataset6293,dataset2572,dataset8790
dataset5779,dataset2453,dataset6488,dataset5274
dataset566,dataset8903,dataset2616,dataset9348
dataset8722,dataset2952,dataset3790,dataset1824
dataset5460,dataset89,dataset5183,dataset3287
dataset8426,dataset9246,dataset1371,dataset5547
dataset9124,dataset9220,dataset6574,dataset4975
dataset3298,dataset5288,dataset4978,dataset5043
dataset7800,dataset3676,dataset71,dataset8448
dataset3333,dataset667,dataset75,dataset7586
dataset2768,dataset2201,dataset1429,dataset1305
dataset9921,dataset8319,dataset8586,dataset915
dataset1490,dataset9624,dataset221,dataset8183
dataset2017,dataset9766,dataset595,dataset8740
dataset4838,dataset1058,dataset39,dataset111
dataset1017,dataset3621,dataset6330,dataset5598
dataset5891,dataset4967,dataset5680,dataset8522
dataset6943,dataset509,dataset6035,dataset2455
dataset3532,dataset199,dataset6238,dataset4472
dataset433,dataset9682,dataset9550,dataset258
dataset8652,dataset6292,dataset273,dataset8909
dataset6791,dataset2233,dataset162,dataset9783
dataset1753,dataset3630,dataset9031,dataset1901
dataset7411,dataset5550,dataset120,dataset7992
dataset7045,dataset8421,dataset7632,dataset905
dataset7127,dataset7038,dataset4434,dataset9525
dataset7506,dataset7000,dataset4078,dataset181
dataset1386,dataset9329,dataset6455,dataset8953
dataset1670,dataset2366,dataset8559,dataset834
dataset6156,dataset388,dataset6249,dataset6080
dataset9102,dataset4817,dataset668,dataset6545
dataset1784,dataset9635,dataset192,dataset1081
dataset1253,dataset7088,dataset9493,dataset8690
dataset3945,dataset815,dataset1319,dataset6311
dataset6564,dataset1892,dataset2210,dataset2640
dataset7207,dataset8771,dataset5892,dataset5046
dataset6354,dataset2850,dataset1353,dataset3009
dataset4363,dataset4973,dataset4398,dataset7050
dataset2488,dataset3835,dataset2599,dataset3275
dataset1174,dataset8265,dataset751,dataset7544
dataset2506,dataset8366,dataset6089,dataset6086
dataset1908,dataset1884,dataset9843,dataset7137
dataset6790,dataset5188,dataset9558,dataset7503
dataset7866,dataset4165,dataset8260,dataset7489
dataset9659,dataset7746,dataset5536,dataset9097
dataset957,dataset7819,dataset421,dataset6627
dataset4687,dataset4442,dataset6664,dataset7631
dataset7454,dataset2965,dataset4151,dataset4075
dataset2710,dataset4153,dataset6458,dataset6333
dataset7889,dataset582,dataset4972,dataset1470
dataset1661,dataset6302,dataset2191,dataset407
dataset8229,dataset855,dataset9784,dataset6290
dataset2779,dataset4318,dataset9602,dataset8569
dataset8848,dataset4846,dataset6741,dataset1397
dataset1681,dataset164,dataset6099,dataset6974
dataset3152,dataset4462,dataset7349,dataset1914
dataset4836,dataset6163,dataset8117,dataset8826
dataset2859,dataset8020,dataset3217,dataset8197
dataset6925,dataset809,dataset7066,dataset7748
dataset688,dataset563,dataset5909,dataset6373
dataset9583,dataset4200,dataset5873,dataset1621
dataset2261,dataset3325,dataset9363,dataset7055
dataset8432,dataset4059,dataset5010,dataset2895
dataset9947,dataset2471,dataset2589,dataset1135
dataset5064,dataset682,dataset4637,dataset5444
dataset3391,dataset1923,dataset8061,dataset1192
dataset8779,dataset9179,dataset5171,dataset962
dataset6555,dataset4474,dataset2676,dataset9791
dataset7328,dataset7410,dataset892,dataset9453
dataset5955,dataset8524,dataset7535,dataset9004
dataset4723,dataset3361,dataset591,dataset984
dataset2120,dataset2390,dataset1161,dataset2584
dataset3820,dataset7079,dataset3867,dataset4686
dataset9032,dataset1239,dataset1998,dataset7379
dataset4257,dataset4092,dataset2874,dataset6750
dataset9485,dataset8180,dataset3714,dataset2203
dataset393,dataset6472,dataset5338,dataset7375
dataset193,dataset3692,dataset4867,dataset6986
dataset5775,dataset2110,dataset5654,dataset4747
dataset758,dataset5307,dataset8409,dataset2276
dataset8623,dataset4131,dataset118,dataset5082
dataset7249,dataset3159,dataset3910,dataset6204
dataset2123,dataset2294,dataset6012,dataset9675
dataset3278,dataset8385,dataset3525,dataset8025
dataset1355,dataset7324,dataset9212,dataset5647
dataset8125,dataset1996,dataset6694,dataset873
dataset7136,dataset414,dataset6034,dataset5236
dataset761,dataset2684,dataset6072,dataset5282
dataset2680,dataset272,dataset963,dataset100
dataset942,dataset5831,dataset9514,dataset2526
dataset1303,dataset5269,dataset2863,dataset7076
dataset5812,dataset1495,dataset9358,dataset59
dataset5899,dataset2744,dataset4436,dataset7754
dataset4123,dataset7784,dataset2152,dataset9294
dataset438,dataset3863,dataset7047,dataset7397
