material1,material2,material3,material4
dataset2715,dataset6150,dataset6556,dataset7467
dataset6413,dataset6610,dataset937,dataset3542
dataset8462,dataset7910,dataset4816,dataset2362
dataset5352,dataset8879,dataset1993,dataset58
dataset5239,dataset3512,dataset3454,dataset7823
dataset9451,dataset8417,dataset6509,dataset4977
dataset6597,dataset1686,dataset9283,dataset782
dataset2904,dataset3035,dataset2656,dataset4580
dataset2371,dataset8444,dataset8010,dataset7112
dataset25,dataset6137,dataset5874,dataset84
dataset106,dataset8822,dataset6173,dataset6092
dataset9366,dataset2572,dataset1340,dataset1277
dataset7207,dataset6536,dataset3599,dataset4601
dataset3299,dataset9467,dataset7145,dataset3239
dataset4540,dataset1586,dataset5693,dataset4807
dataset9587,dataset5222,dataset1724,dataset6215
dataset6922,dataset8844,dataset7885,dataset3791
dataset9296,dataset2424,dataset2158,dataset6868
dataset7977,dataset8843,dataset7687,dataset9209
dataset4467,dataset4304,dataset9313,dataset597
dataset4476,dataset4855,dataset8343,dataset9709
dataset9744,dataset7814,dataset2556,dataset7666
dataset2038,dataset2373,dataset9507,dataset4387
dataset3634,dataset1007,dataset6036,dataset1017
dataset5135,dataset2138,dataset475,dataset381
dataset9572,dataset8870,dataset5417,dataset6668
dataset7210,dataset1596,dataset5830,dataset2342
dataset441,dataset2101,dataset1004,dataset9116
dataset1611,dataset5618,dataset8890,dataset4552
dataset5553,dataset4440,dataset8598,dataset7321
dataset6494,dataset4547,dataset4894,dataset5354
dataset6051,dataset7865,dataset5211,dataset7779
dataset6813,dataset6216,dataset1173,dataset8367
dataset1343,dataset5490,dataset2321,dataset9700
dataset2599,dataset7123,dataset2672,dataset2473
dataset3002,dataset643,dataset9164,dataset3662
dataset9753,dataset4186,dataset8359,dataset4844
dataset6760,dataset5534,dataset2493,dataset2660
dataset4346,dataset9792,dataset9100,dataset594
dataset7040,dataset5218,dataset5779,dataset209
dataset7074,dataset1,dataset5445,dataset1628
dataset7585,dataset8483,dataset7277,dataset7737
dataset5015,dataset6875,dataset5446,dataset856
dataset2253,dataset3761,dataset2214,dataset4685
dataset171,dataset3018,dataset3387,dataset6774
dataset302,dataset8819,dataset3479,dataset8915
dataset351,dataset9412,dataset2452,dataset8203
dataset5957,dataset4964,dataset1264,dataset7896
dataset9796,dataset3312,dataset5343,dataset3404
dataset4498,dataset4079,dataset516,dataset3954
dataset8454,dataset4785,dataset7347,dataset743
dataset9694,dataset5531,dataset3935,dataset7829
dataset3412,dataset2718,dataset5630,dataset8232
dataset1824,dataset4322,dataset3941,dataset5827
dataset1668,dataset6161,dataset5199,dataset2432
dataset947,dataset5027,dataset9167,dataset6613
dataset3985,dataset4318,dataset8296,dataset8434
dataset8636,dataset6779,dataset2173,dataset6643
dataset2811,dataset7626,dataset4301,dataset5024
dataset736,dataset9323,dataset3704,dataset7404
dataset3990,dataset6895,dataset7466,dataset1170
dataset6943,dataset950,dataset7782,dataset7338
dataset8114,dataset492,dataset4286,dataset2719
dataset5478,dataset4565,dataset2463,dataset4013
dataset8152,dataset1590,dataset8181,dataset1472
dataset912,dataset8955,dataset1486,dataset600
dataset6619,dataset3895,dataset4694,dataset9108
dataset3185,dataset9001,dataset5653,dataset2782
dataset8610,dataset6095,dataset3028,dataset6356
dataset7894,dataset707,dataset1975,dataset7596
dataset5246,dataset1562,dataset479,dataset9304
dataset3508,dataset5723,dataset954,dataset3602
dataset2727,dataset671,dataset9392,dataset5416
dataset832,dataset1646,dataset4338,dataset3075
dataset3974,dataset290,dataset6271,dataset273
dataset2586,dataset3639,dataset3786,dataset2785
dataset8482,dataset3471,dataset4738,dataset5657
dataset1725,dataset8030,dataset4754,dataset2933
dataset1380,dataset8239,dataset2142,dataset3343
dataset4877,dataset5973,dataset8917,dataset2496
dataset7959,dataset6657,dataset5887,dataset7299
dataset6599,dataset8522,dataset4249,dataset4248
dataset4736,dataset7982,dataset1105,dataset1497
dataset267,dataset7589,dataset5363,dataset8969
dataset3143,dataset4976,dataset251,dataset6410
dataset1457,dataset2982,dataset7801,dataset3095
dataset4103,dataset5675,dataset7080,dataset5037
dataset6024,dataset7638,dataset7750,dataset2322
dataset9214,dataset1565,dataset734,dataset5710
dataset4824,dataset6444,dataset9452,dataset8031
dataset164,dataset3047,dataset1185,dataset3617
dataset7263,dataset2470,dataset4648,dataset4675
dataset6106,dataset5563,dataset5420,dataset5455
dataset7474,dataset3568,dataset8463,dataset5529
dataset6113,dataset2120,dataset5383,dataset6860
dataset9230,dataset8278,dataset8862,dataset3079
dataset7799,dataset4971,dataset4413,dataset3300
dataset2119,dataset1455,dataset1549,dataset8977
dataset4107,dataset340,dataset3565,dataset3288
dataset3931,dataset264,dataset5162,dataset8836
dataset2287,dataset7647,dataset6190,dataset6644
dataset1966,dataset4075,dataset2073,dataset3046
dataset3467,dataset4835,dataset2451,dataset6722
dataset2518,dataset4113,dataset6207,dataset8951
dataset9489,dataset3614,dataset753,dataset564
dataset5877,dataset6762,dataset6466,dataset3362
dataset6956,dataset7073,dataset5825,dataset9481
dataset5898,dataset7290,dataset3414,dataset8193
dataset2175,dataset5313,dataset7069,dataset2449
dataset3129,dataset7171,dataset929,dataset936
dataset5541,dataset1022,dataset7504,dataset8994
dataset7538,dataset4017,dataset565,dataset3584
dataset3010,dataset1709,dataset2766,dataset416
dataset3536,dataset9599,dataset8507,dataset6411
dataset9937,dataset5404,dataset6362,dataset4246
dataset9058,dataset9399,dataset744,dataset6927
dataset4574,dataset7180,dataset967,dataset3078
dataset4818,dataset7610,dataset6059,dataset8579
dataset8459,dataset7577,dataset6905,dataset457
dataset1809,dataset1774,dataset2098,dataset7652
dataset986,dataset6406,dataset7715,dataset4975
dataset2187,dataset4955,dataset5674,dataset9419
dataset9545,dataset138,dataset6323,dataset4731
dataset5772,dataset4030,dataset9065,dataset8809
dataset4792,dataset7239,dataset6936,dataset1109
dataset1056,dataset4919,dataset7771,dataset7818
dataset1782,dataset968,dataset1530,dataset4425
dataset8996,dataset5607,dataset9257,dataset9788
dataset748,dataset6777,dataset5578,dataset2446
dataset6199,dataset5244,dataset5651,dataset5997
dataset3496,dataset7144,dataset7884,dataset133
dataset5375,dataset1210,dataset434,dataset6771
dataset1315,dataset4717,dataset2743,dataset6099
dataset7117,dataset4471,dataset900,dataset9682
dataset6782,dataset2910,dataset7925,dataset6867
dataset2294,dataset9833,dataset6300,dataset5013
dataset2078,dataset5090,dataset8498,dataset7726
dataset3367,dataset7673,dataset4511,dataset1539
dataset7721,dataset755,dataset4060,dataset5373
dataset72,dataset7444,dataset5225,dataset4485
dataset5395,dataset3782,dataset1041,dataset5223
dataset2784,dataset5467,dataset6581,dataset9564
dataset8929,dataset1870,dataset6926,dataset4391
dataset7478,dataset6866,dataset9136,dataset6614
dataset4903,dataset2008,dataset1045,dataset476
dataset7527,dataset3603,dataset2183,dataset9170
dataset3420,dataset4521,dataset1098,dataset5897
dataset791,dataset5231,dataset7305,dataset6133
dataset7593,dataset4222,dataset4153,dataset2356
dataset458,dataset1585,dataset2957,dataset6103
dataset3045,dataset9135,dataset2347,dataset7047
dataset8014,dataset76,dataset9215,dataset3096
dataset7341,dataset7045,dataset6999,dataset4312
dataset6070,dataset4734,dataset4078,dataset7931
dataset5261,dataset3952,dataset8824,dataset3052
dataset9111,dataset1636,dataset12,dataset1385
dataset8829,dataset8106,dataset9577,dataset6861
dataset3521,dataset8602,dataset5095,dataset6121
dataset3636,dataset9506,dataset324,dataset6902
dataset3485,dataset9797,dataset5336,dataset6239
dataset8473,dataset8273,dataset4423,dataset147
dataset1985,dataset417,dataset4361,dataset8685
dataset3633,dataset1545,dataset2091,dataset5551
dataset6881,dataset9929,dataset6540,dataset6047
dataset4427,dataset7072,dataset150,dataset2102
dataset4873,dataset8860,dataset3824,dataset3183
dataset9523,dataset2375,dataset6785,dataset5506
dataset6931,dataset760,dataset4194,dataset1280
dataset8135,dataset4972,dataset3106,dataset7102
dataset404,dataset8887,dataset1399,dataset9538
dataset7618,dataset5509,dataset4937,dataset4724
dataset9014,dataset6822,dataset8511,dataset7438
dataset175,dataset8769,dataset5567,dataset9435
dataset895,dataset4453,dataset4718,dataset8254
dataset4773,dataset1602,dataset1110,dataset9279
dataset5029,dataset712,dataset4362,dataset9616
dataset2629,dataset875,dataset5572,dataset2768
dataset8457,dataset7362,dataset3740,dataset9524
dataset6408,dataset5098,dataset3007,dataset523
dataset6819,dataset7987,dataset4353,dataset8912
dataset179,dataset4012,dataset5856,dataset4676
dataset7997,dataset6483,dataset4262,dataset626
dataset5069,dataset1932,dataset6713,dataset1692
dataset8962,dataset5312,dataset6320,dataset625
dataset8040,dataset2033,dataset3977,dataset940
dataset2614,dataset9758,dataset6978,dataset3758
dataset6317,dataset1977,dataset4468,dataset4484
dataset9144,dataset6196,dataset9605,dataset6344
dataset505,dataset4001,dataset602,dataset6685
dataset4693,dataset4340,dataset300,dataset7110
dataset6735,dataset3415,dataset7989,dataset8790
dataset9895,dataset5120,dataset1298,dataset3777
dataset2107,dataset7890,dataset9061,dataset4278
dataset3668,dataset5803,dataset5217,dataset2858
dataset2438,dataset7831,dataset9987,dataset9853
dataset9053,dataset7786,dataset3699,dataset4895
dataset8837,dataset6750,dataset8041,dataset4582
dataset2565,dataset758,dataset5859,dataset9741
dataset5170,dataset3810,dataset8142,dataset1156
dataset220,dataset2816,dataset6745,dataset2567
dataset1418,dataset3621,dataset3986,dataset6678
dataset7411,dataset5964,dataset4906,dataset813
dataset3263,dataset5863,dataset5893,dataset4878
dataset9266,dataset2200,dataset3227,dataset3269
dataset2157,dataset6353,dataset2048,dataset6302
dataset6136,dataset7646,dataset2258,dataset480
dataset1005,dataset6127,dataset5148,dataset257
dataset8540,dataset2509,dataset8200,dataset5224
dataset838,dataset9492,dataset9971,dataset6123
dataset4259,dataset5195,dataset5334,dataset4520
dataset9724,dataset8277,dataset3333,dataset7842
dataset8276,dataset5668,dataset8793,dataset4543
dataset181,dataset1638,dataset9038,dataset521
dataset1447,dataset1248,dataset7046,dataset6920
dataset3903,dataset7738,dataset4677,dataset6452
dataset3191,dataset5297,dataset9696,dataset904
dataset6395,dataset8988,dataset8480,dataset7405
dataset5137,dataset3418,dataset3841,dataset1321
dataset2208,dataset7644,dataset422,dataset7238
dataset2787,dataset9947,dataset9759,dataset5617
dataset7869,dataset9693,dataset3774,dataset7944
dataset7430,dataset1798,dataset7096,dataset1054
dataset7901,dataset1551,dataset9400,dataset2543
dataset9552,dataset8644,dataset7234,dataset9583
dataset7807,dataset1737,dataset3927,dataset8065
dataset8327,dataset8438,dataset673,dataset3904
dataset3347,dataset5471,dataset7964,dataset1973
dataset6883,dataset2312,dataset4969,dataset540
dataset792,dataset8992,dataset4292,dataset901
dataset8556,dataset1133,dataset5591,dataset7389
dataset6283,dataset6626,dataset888,dataset4712
dataset1537,dataset9194,dataset2425,dataset2676
dataset6749,dataset6187,dataset3031,dataset1885
dataset5970,dataset7900,dataset2434,dataset1603
dataset6493,dataset6845,dataset3230,dataset8377
dataset8411,dataset5749,dataset5051,dataset9784
dataset5233,dataset1490,dataset7663,dataset4799
dataset2681,dataset7075,dataset6144,dataset4912
dataset7999,dataset5207,dataset3995,dataset1150
dataset9906,dataset3071,dataset3058,dataset3890
dataset7394,dataset9363,dataset5136,dataset2802
dataset1600,dataset7214,dataset6679,dataset3652
dataset169,dataset9683,dataset9439,dataset3198
dataset2146,dataset5928,dataset189,dataset2310
dataset6053,dataset4021,dataset6066,dataset7024
dataset2126,dataset2292,dataset4095,dataset6402
dataset7834,dataset7975,dataset2060,dataset5087
dataset7395,dataset1827,dataset3814,dataset9407
dataset4290,dataset8042,dataset1926,dataset7133
dataset8123,dataset4023,dataset9817,dataset3440
dataset8958,dataset5765,dataset4443,dataset333
dataset2926,dataset91,dataset3399,dataset9973
dataset7953,dataset1523,dataset2338,dataset7843
dataset2582,dataset2259,dataset6917,dataset8586
dataset9436,dataset9223,dataset8080,dataset350
dataset7008,dataset5480,dataset146,dataset7062
dataset1309,dataset4567,dataset2024,dataset9625
dataset2571,dataset3724,dataset735,dataset8554
dataset6588,dataset6062,dataset1929,dataset3242
dataset7227,dataset7006,dataset5810,dataset7247
dataset6102,dataset1123,dataset5344,dataset8736
dataset8113,dataset4351,dataset3891,dataset4459
dataset1220,dataset1484,dataset1234,dataset4715
dataset3789,dataset6566,dataset3450,dataset7941
dataset1404,dataset3928,dataset3826,dataset1030
dataset9333,dataset3009,dataset3216,dataset8684
dataset5485,dataset3285,dataset7520,dataset9254
dataset8402,dataset9580,dataset7873,dataset9434
dataset1107,dataset274,dataset3025,dataset2329
dataset5304,dataset7837,dataset5197,dataset6245
dataset9517,dataset6765,dataset1527,dataset5805
dataset1314,dataset5025,dataset3369,dataset6988
dataset9635,dataset5240,dataset1489,dataset2184
dataset6506,dataset1833,dataset550,dataset8785
dataset7178,dataset4809,dataset7071,dataset4412
dataset2958,dataset9974,dataset2170,dataset3486
dataset68,dataset7974,dataset3036,dataset8418
dataset4526,dataset132,dataset3722,dataset3482
dataset1483,dataset617,dataset7832,dataset4561
dataset2589,dataset596,dataset606,dataset1387
dataset3655,dataset1950,dataset6104,dataset5194
dataset6573,dataset1542,dataset2909,dataset8409
dataset6836,dataset7434,dataset447,dataset9327
dataset5192,dataset6846,dataset623,dataset1883
dataset6074,dataset7332,dataset1089,dataset7945
dataset57,dataset1735,dataset249,dataset2993
dataset228,dataset4578,dataset21,dataset3765
dataset9531,dataset4626,dataset3141,dataset9924
dataset1909,dataset7690,dataset6684,dataset3685
dataset2767,dataset8304,dataset1674,dataset8649
dataset5807,dataset9197,dataset3549,dataset9468
dataset3528,dataset8033,dataset4918,dataset9200
dataset7813,dataset356,dataset7507,dataset5845
dataset7821,dataset8787,dataset5954,dataset4411
dataset3279,dataset8852,dataset2654,dataset7506
dataset244,dataset3651,dataset8560,dataset6132
dataset5468,dataset216,dataset227,dataset7958
dataset7754,dataset9186,dataset9902,dataset4332
dataset2557,dataset690,dataset2870,dataset69
dataset7348,dataset5047,dataset6119,dataset5516
dataset6264,dataset6101,dataset9673,dataset4162
dataset3613,dataset3660,dataset3307,dataset4825
dataset9168,dataset1657,dataset9916,dataset9819
dataset2077,dataset7023,dataset5138,dataset5319
dataset4566,dataset5268,dataset1108,dataset204
dataset8838,dataset5005,dataset3629,dataset8290
dataset202,dataset9601,dataset6465,dataset4435
dataset3436,dataset99,dataset1528,dataset1564
dataset2094,dataset4506,dataset4980,dataset7022
dataset3850,dataset4682,dataset8212,dataset9356
dataset3670,dataset3172,dataset6001,dataset2340
dataset1588,dataset3795,dataset6676,dataset1131
dataset7689,dataset4602,dataset1219,dataset7567
dataset3489,dataset9211,dataset979,dataset8095
dataset5806,dataset3695,dataset2997,dataset1969
dataset3593,dataset5113,dataset2832,dataset2494
dataset1723,dataset41,dataset2049,dataset9041
dataset6307,dataset3776,dataset9521,dataset5762
dataset8124,dataset9585,dataset6305,dataset3138
dataset4058,dataset7777,dataset6134,dataset6907
dataset5337,dataset9542,dataset299,dataset4900
dataset5442,dataset816,dataset3029,dataset7077
dataset8162,dataset5476,dataset3459,dataset3498
dataset2353,dataset9642,dataset1765,dataset5619
dataset9004,dataset778,dataset9473,dataset5495
dataset5885,dataset965,dataset1717,dataset3856
dataset4323,dataset826,dataset7135,dataset7223
dataset4859,dataset8391,dataset8922,dataset650
dataset5316,dataset6429,dataset5788,dataset7845
dataset4071,dataset4452,dataset8998,dataset6653
dataset8064,dataset9295,dataset2467,dataset8886
dataset5974,dataset253,dataset831,dataset2725
dataset7909,dataset3409,dataset1177,dataset9526
dataset5026,dataset5896,dataset8289,dataset4099
dataset5876,dataset2580,dataset2750,dataset5044
dataset3153,dataset6520,dataset5891,dataset3286
dataset1835,dataset1591,dataset9751,dataset9948
dataset694,dataset5187,dataset4181,dataset7755
dataset9636,dataset4647,dataset6505,dataset6847
dataset5586,dataset7170,dataset971,dataset719
dataset5305,dataset4025,dataset8814,dataset5510
dataset8180,dataset3803,dataset3273,dataset8302
dataset2363,dataset3807,dataset788,dataset1543
dataset9962,dataset2794,dataset8647,dataset8827
dataset2658,dataset134,dataset2854,dataset4261
dataset6251,dataset5979,dataset8784,dataset9832
dataset2277,dataset3324,dataset8976,dataset1512
dataset2883,dataset4649,dataset1092,dataset5902
dataset5878,dataset3296,dataset3437,dataset8532
dataset7659,dataset6628,dataset6206,dataset4207
dataset2554,dataset2504,dataset4486,dataset2010
dataset709,dataset9260,dataset4289,dataset7523
dataset7013,dataset9294,dataset1397,dataset9550
dataset2070,dataset3571,dataset279,dataset4764
dataset2788,dataset8539,dataset5708,dataset6971
dataset161,dataset8398,dataset916,dataset7082
dataset8456,dataset2288,dataset3383,dataset4082
dataset4055,dataset5147,dataset2898,dataset8018
dataset7274,dataset1655,dataset2647,dataset7783
dataset7510,dataset3192,dataset8322,dataset5642
dataset2875,dataset7354,dataset6764,dataset7351
dataset5096,dataset7634,dataset4281,dataset1106
dataset5017,dataset2749,dataset8894,dataset7399
dataset4779,dataset8756,dataset4729,dataset8823
dataset6767,dataset9262,dataset6683,dataset241
dataset4765,dataset1164,dataset771,dataset286
dataset2525,dataset2532,dataset9990,dataset8835
dataset7312,dataset955,dataset4104,dataset6330
dataset1152,dataset3458,dataset1793,dataset6117
dataset2163,dataset9080,dataset9909,dataset8094
dataset7700,dataset7805,dataset5309,dataset9804
dataset1840,dataset5294,dataset4306,dataset2406
dataset2517,dataset3671,dataset1703,dataset3626
dataset5790,dataset7530,dataset7083,dataset8496
dataset1096,dataset8465,dataset767,dataset9767
dataset3847,dataset3827,dataset3231,dataset9623
dataset8468,dataset8965,dataset8088,dataset2141
dataset9224,dataset3514,dataset2990,dataset7991
dataset2702,dataset6516,dataset8730,dataset9651
dataset7236,dataset8251,dataset4325,dataset4268
dataset569,dataset7545,dataset9129,dataset1459
dataset6403,dataset4973,dataset775,dataset1832
dataset917,dataset5010,dataset8146,dataset2954
dataset165,dataset5685,dataset9856,dataset9591
dataset455,dataset9944,dataset9320,dataset924
dataset8058,dataset5786,dataset1467,dataset4070
dataset7316,dataset6052,dataset2890,dataset2925
dataset8056,dataset4803,dataset8305,dataset7052
dataset756,dataset1614,dataset9142,dataset9418
dataset4858,dataset6796,dataset518,dataset2036
dataset6139,dataset9317,dataset3507,dataset5861
dataset9388,dataset7017,dataset1149,dataset4871
dataset9198,dataset7956,dataset8536,dataset8020
dataset3461,dataset7127,dataset795,dataset5039
dataset1433,dataset7406,dataset6987,dataset9140
dataset1981,dataset1180,dataset8839,dataset4605
dataset8677,dataset6991,dataset6952,dataset5616
dataset5433,dataset2304,dataset4978,dataset559
dataset6217,dataset3067,dataset6634,dataset8510
dataset9914,dataset3587,dataset2896,dataset5822
dataset296,dataset8132,dataset9649,dataset5523
dataset2301,dataset8692,dataset2005,dataset1574
dataset7996,dataset1118,dataset7903,dataset6609
dataset1555,dataset8449,dataset3716,dataset6337
dataset4120,dataset2428,dataset9177,dataset857
dataset3938,dataset6970,dataset1670,dataset9940
dataset3335,dataset9958,dataset5387,dataset8816
dataset7253,dataset8614,dataset8757,dataset3556
dataset1494,dataset8479,dataset8509,dataset7891
dataset3553,dataset7089,dataset4999,dataset5937
dataset218,dataset913,dataset4865,dataset47
dataset5666,dataset2131,dataset3996,dataset8739
dataset3517,dataset4284,dataset9964,dataset8051
dataset1658,dataset1146,dataset5993,dataset9220
dataset5232,dataset3137,dataset6768,dataset7427
dataset1608,dataset1498,dataset7472,dataset4544
dataset7541,dataset9865,dataset3511,dataset3462
dataset9232,dataset374,dataset2029,dataset6063
dataset3044,dataset6877,dataset1354,dataset6399
dataset1091,dataset9123,dataset3762,dataset5753
dataset9789,dataset6138,dataset2733,dataset5074
dataset5571,dataset9918,dataset2531,dataset1147
dataset4671,dataset1621,dataset3470,dataset4883
dataset7250,dataset3731,dataset9069,dataset193
dataset6091,dataset2729,dataset6145,dataset2708
dataset287,dataset7866,dataset7270,dataset5406
dataset3543,dataset6582,dataset3548,dataset7413
dataset8272,dataset8312,dataset8863,dataset1213
dataset1306,dataset3148,dataset6296,dataset9733
dataset9793,dataset8174,dataset2206,dataset797
dataset5174,dataset248,dataset2374,dataset2123
dataset5430,dataset1918,dataset7483,dataset6508
dataset6869,dataset6725,dataset7902,dataset8229
dataset2179,dataset6583,dataset6915,dataset2059
dataset329,dataset1120,dataset5188,dataset5450
dataset4836,dataset1704,dataset4650,dataset2950
dataset9551,dataset4049,dataset6898,dataset4699
dataset8826,dataset1750,dataset8201,dataset5778
dataset773,dataset5629,dataset1910,dataset7860
dataset8911,dataset4406,dataset4404,dataset6576
dataset3972,dataset1436,dataset6309,dataset3868
dataset6000,dataset8845,dataset1749,dataset5057
dataset4789,dataset3030,dataset1872,dataset1227
dataset6949,dataset2443,dataset3968,dataset8143
dataset587,dataset9632,dataset3240,dataset1135
dataset2495,dataset7231,dataset2486,dataset1302
dataset925,dataset3073,dataset1868,dataset3235
dataset2461,dataset9780,dataset110,dataset7561
dataset3840,dataset6575,dataset4382,dataset4697
dataset4424,dataset7185,dataset8005,dataset5357
dataset328,dataset9350,dataset3275,dataset2492
dataset2478,dataset8218,dataset6038,dataset5272
dataset205,dataset4766,dataset3966,dataset7497
dataset312,dataset5594,dataset9355,dataset9112
dataset6008,dataset9820,dataset5910,dataset3221
dataset5283,dataset2952,dataset5956,dataset439
dataset7817,dataset6280,dataset2593,dataset4772
dataset322,dataset4727,dataset8570,dataset821
dataset9695,dataset1018,dataset5711,dataset8630
dataset3069,dataset6170,dataset3692,dataset5431
dataset1518,dataset6043,dataset3168,dataset4236
dataset5063,dataset9886,dataset2791,dataset1246
dataset2462,dataset9322,dataset641,dataset8633
dataset2191,dataset5332,dataset2574,dataset7539
dataset6463,dataset8308,dataset3090,dataset808
dataset5988,dataset1245,dataset4711,dataset5282
dataset4551,dataset880,dataset7881,dataset4669
dataset438,dataset2140,dataset2948,dataset7927
dataset8999,dataset3572,dataset3446,dataset5447
dataset5532,dataset1279,dataset8779,dataset8224
dataset891,dataset2271,dataset1493,dataset27
dataset9919,dataset2223,dataset1113,dataset2351
dataset5360,dataset4395,dataset5552,dataset7760
dataset1452,dataset6118,dataset4410,dataset975
dataset9927,dataset196,dataset4447,dataset3182
dataset4179,dataset9508,dataset8242,dataset6816
dataset2742,dataset6800,dataset4796,dataset7951
dataset4145,dataset5671,dataset6933,dataset6989
dataset1680,dataset4264,dataset5157,dataset2559
dataset310,dataset6784,dataset6687,dataset2447
dataset3170,dataset6682,dataset213,dataset9866
dataset5140,dataset9154,dataset3956,dataset445
dataset7423,dataset2164,dataset4536,dataset9208
dataset6475,dataset5110,dataset922,dataset6224
dataset126,dataset9454,dataset6562,dataset777
dataset3397,dataset192,dataset3494,dataset3916
dataset1032,dataset8241,dataset1262,dataset5000
dataset6114,dataset1128,dataset2231,dataset2799
dataset3408,dataset233,dataset9715,dataset1901
dataset7464,dataset258,dataset9982,dataset6068
dataset5236,dataset7297,dataset8732,dataset8605
dataset9377,dataset9529,dataset1303,dataset1366
dataset7878,dataset8902,dataset4084,dataset8954
dataset2852,dataset8715,dataset3107,dataset6447
dataset8604,dataset3674,dataset3379,dataset2914
dataset8486,dataset6916,dataset6231,dataset8476
dataset4622,dataset835,dataset2561,dataset2152
dataset7499,dataset3244,dataset18,dataset5689
dataset5502,dataset7401,dataset1048,dataset3967
dataset3875,dataset8593,dataset3100,dataset3620
dataset2019,dataset5944,dataset1898,dataset9860
dataset173,dataset729,dataset4032,dataset8764
dataset4250,dataset44,dataset3712,dataset2873
dataset7212,dataset9806,dataset7579,dataset3697
dataset8877,dataset2194,dataset8907,dataset9427
dataset3833,dataset5295,dataset4653,dataset1678
dataset9075,dataset785,dataset6085,dataset6696
dataset2966,dataset214,dataset2435,dataset4458
dataset2260,dataset7269,dataset4996,dataset2741
dataset4419,dataset9675,dataset3757,dataset1548
dataset9247,dataset6641,dataset277,dataset3992
dataset2817,dataset6253,dataset3805,dataset6850
dataset5061,dataset2002,dataset6446,dataset5623
dataset4146,dataset5925,dataset446,dataset4172
dataset6371,dataset9299,dataset2591,dataset1273
dataset4856,dataset3703,dataset3808,dataset997
dataset1828,dataset3204,dataset3360,dataset6957
dataset8299,dataset8927,dataset4810,dataset4029
dataset6241,dataset6781,dataset2474,dataset5415
dataset1696,dataset8648,dataset347,dataset8933
dataset1420,dataset1093,dataset2819,dataset5104
dataset5146,dataset8093,dataset7195,dataset4354
dataset2835,dataset4448,dataset1738,dataset5393
dataset3499,dataset7219,dataset5323,dataset700
dataset7882,dataset903,dataset6039,dataset2732
dataset7065,dataset4337,dataset3622,dataset675
dataset2693,dataset8420,dataset9985,dataset178
dataset9540,dataset5754,dataset5426,dataset2932
dataset1639,dataset2429,dataset5401,dataset2480
dataset2643,dataset7475,dataset6724,dataset938
dataset8615,dataset3896,dataset8318,dataset4749
dataset5234,dataset7108,dataset6225,dataset2595
dataset1671,dataset4581,dataset8603,dataset879
dataset5265,dataset5782,dataset2533,dataset2793
dataset1499,dataset7162,dataset5593,dataset3000
dataset9563,dataset240,dataset3245,dataset5311
dataset2999,dataset2178,dataset8768,dataset4347
dataset473,dataset6228,dataset7949,dataset1812
dataset2009,dataset8076,dataset2133,dataset1587
dataset3997,dataset9395,dataset3601,dataset2804
dataset8250,dataset5129,dataset6891,dataset2097
dataset5875,dataset6656,dataset469,dataset3328
dataset4698,dataset4951,dataset1687,dataset3988
dataset1401,dataset3215,dataset5116,dataset400
dataset3220,dataset7590,dataset7318,dataset5175
dataset2605,dataset2068,dataset1345,dataset3654
dataset5785,dataset1770,dataset9644,dataset6702
dataset5808,dataset1730,dataset8750,dataset4686
dataset991,dataset8516,dataset982,dataset9975
dataset5512,dataset5909,dataset7199,dataset5996
dataset4231,dataset3334,dataset7730,dataset1168
dataset9825,dataset2667,dataset9656,dataset9406
dataset2228,dataset4154,dataset629,dataset2583
dataset4414,dataset5886,dataset6587,dataset6355
dataset5405,dataset1148,dataset4428,dataset6602
dataset2364,dataset8654,dataset7260,dataset6546
dataset8208,dataset3123,dataset827,dataset680
dataset6292,dataset4788,dataset4967,dataset1083
dataset3819,dataset1116,dataset2707,dataset8120
dataset9801,dataset1792,dataset7568,dataset6492
dataset5441,dataset1432,dataset2635,dataset3871
dataset1755,dataset5100,dataset3253,dataset206
dataset3391,dataset1451,dataset7101,dataset5998
dataset1731,dataset8847,dataset3775,dataset4515
dataset450,dataset5570,dataset4752,dataset4436
dataset1767,dataset2527,dataset9243,dataset2730
dataset2899,dataset8792,dataset9620,dataset156
dataset7187,dataset6930,dataset3694,dataset4150
dataset1040,dataset9606,dataset6279,dataset409
dataset5722,dataset5773,dataset3982,dataset8776
dataset3683,dataset7320,dataset4828,dataset3466
dataset4869,dataset1874,dataset7213,dataset9584
dataset8646,dataset7849,dataset1758,dataset8565
dataset8983,dataset3934,dataset529,dataset5783
dataset9667,dataset1637,dataset5014,dataset5084
dataset2622,dataset5950,dataset6838,dataset2390
dataset9352,dataset1097,dataset6514,dataset6472
dataset8582,dataset3959,dataset2266,dataset7727
dataset2242,dataset896,dataset1204,dataset8713
dataset6897,dataset3750,dataset4534,dataset6045
dataset5757,dataset804,dataset4643,dataset3131
dataset1249,dataset660,dataset5390,dataset4473
dataset9628,dataset9390,dataset5329,dataset6499
dataset2222,dataset4953,dataset7211,dataset811
dataset176,dataset9119,dataset6554,dataset9093
dataset4627,dataset8044,dataset7032,dataset3477
dataset6733,dataset5178,dataset1886,dataset5292
dataset7811,dataset9936,dataset9637,dataset2886
dataset4598,dataset7059,dataset7240,dataset2004
dataset53,dataset3835,dataset8433,dataset7293
dataset2317,dataset1226,dataset7787,dataset1559
dataset7442,dataset1959,dataset1197,dataset113
