material1,material2,material3,material4
dataset5023,dataset7991,dataset3860,dataset3711
dataset2856,dataset1566,dataset4481,dataset4125
dataset3321,dataset9934,dataset5701,dataset9450
dataset1648,dataset8654,dataset3795,dataset8320
dataset7373,dataset2479,dataset8079,dataset1476
dataset3531,dataset9226,dataset6872,dataset4722
dataset60,dataset6222,dataset5397,dataset63
dataset98,dataset7038,dataset2805,dataset5199
dataset9266,dataset7838,dataset5354,dataset1419
dataset9462,dataset5375,dataset2905,dataset6572
dataset691,dataset6189,dataset8953,dataset3857
dataset6915,dataset4595,dataset1882,dataset973
dataset6434,dataset4099,dataset3868,dataset4613
dataset4236,dataset5798,dataset8189,dataset4659
dataset9338,dataset3665,dataset4677,dataset5245
dataset923,dataset4167,dataset6031,dataset1770
dataset4859,dataset156,dataset4978,dataset3419
dataset6618,dataset1072,dataset900,dataset3389
dataset7024,dataset41,dataset4081,dataset806
dataset5814,dataset9794,dataset9945,dataset988
dataset4483,dataset7093,dataset8861,dataset7450
dataset3138,dataset363,dataset8021,dataset3050
dataset7773,dataset5149,dataset331,dataset8264
dataset6534,dataset6616,dataset9002,dataset2116
dataset5204,dataset662,dataset7520,dataset9252
dataset5054,dataset3754,dataset7345,dataset471
dataset4443,dataset496,dataset3917,dataset2698
dataset120,dataset912,dataset1176,dataset8708
dataset6881,dataset1280,dataset7216,dataset9699
dataset254,dataset9997,dataset6910,dataset4719
dataset2791,dataset3109,dataset4218,dataset14
dataset8140,dataset9939,dataset5691,dataset287
dataset6452,dataset6965,dataset6400,dataset1206
dataset2599,dataset1717,dataset4200,dataset611
dataset28,dataset5808,dataset4239,dataset9632
dataset4248,dataset9037,dataset1938,dataset3564
dataset6894,dataset2586,dataset3033,dataset5579
dataset8099,dataset5964,dataset7784,dataset4216
dataset7916,dataset6137,dataset8569,dataset1104
dataset1393,dataset7548,dataset1667,dataset2594
dataset9289,dataset1238,dataset6709,dataset7096
dataset3924,dataset7974,dataset1122,dataset5839
dataset4576,dataset4214,dataset8088,dataset7125
dataset8029,dataset1797,dataset2164,dataset8170
dataset2021,dataset9603,dataset5829,dataset867
dataset8495,dataset3021,dataset1195,dataset4307
dataset3637,dataset5130,dataset257,dataset7818
dataset2016,dataset5779,dataset8396,dataset3366
dataset5341,dataset4287,dataset8786,dataset3225
dataset5832,dataset7806,dataset6386,dataset7400
dataset238,dataset5420,dataset9365,dataset7289
dataset5664,dataset8233,dataset2821,dataset8514
dataset8173,dataset7386,dataset9537,dataset1327
dataset2084,dataset972,dataset9561,dataset3817
dataset4480,dataset3488,dataset488,dataset9004
dataset3144,dataset1998,dataset9314,dataset5171
dataset2655,dataset2543,dataset5654,dataset1940
dataset1312,dataset6501,dataset7730,dataset2353
dataset4967,dataset8913,dataset9017,dataset8120
dataset4962,dataset6174,dataset7712,dataset1494
dataset1474,dataset8286,dataset9864,dataset7407
dataset8663,dataset2220,dataset4201,dataset2817
dataset4752,dataset1859,dataset7919,dataset6772
dataset9795,dataset2580,dataset4865,dataset1032
dataset6399,dataset1155,dataset2053,dataset584
dataset4129,dataset492,dataset7113,dataset2505
dataset7299,dataset6888,dataset7250,dataset9153
dataset5778,dataset5985,dataset8912,dataset8169
dataset4787,dataset2025,dataset6537,dataset4497
dataset6346,dataset8274,dataset7479,dataset5124
dataset5668,dataset9652,dataset3058,dataset3127
dataset1301,dataset9127,dataset6419,dataset4416
dataset5571,dataset1657,dataset8660,dataset3259
dataset3526,dataset2494,dataset1404,dataset5364
dataset8976,dataset1068,dataset9902,dataset5905
dataset8528,dataset8409,dataset2835,dataset993
dataset9877,dataset7074,dataset5455,dataset8271
dataset7521,dataset7800,dataset8585,dataset7151
dataset2155,dataset2914,dataset7560,dataset5072
dataset9852,dataset18,dataset9969,dataset2686
dataset7833,dataset9678,dataset738,dataset2873
dataset3788,dataset3534,dataset6171,dataset643
dataset1862,dataset5844,dataset2153,dataset1867
dataset1805,dataset4996,dataset9457,dataset624
dataset1899,dataset4332,dataset7953,dataset7900
dataset3895,dataset3669,dataset7952,dataset705
dataset4773,dataset8887,dataset6781,dataset7077
dataset1418,dataset7884,dataset5512,dataset2132
dataset9398,dataset1388,dataset1152,dataset3939
dataset3484,dataset5333,dataset1208,dataset8574
dataset3778,dataset3446,dataset8290,dataset1191
dataset9140,dataset1652,dataset6605,dataset5848
dataset1357,dataset5162,dataset6635,dataset5725
dataset688,dataset2337,dataset2413,dataset8419
dataset7889,dataset5904,dataset5164,dataset4035
dataset5353,dataset4933,dataset9931,dataset5200
dataset4205,dataset6540,dataset339,dataset4171
dataset4303,dataset3375,dataset1103,dataset2911
dataset5246,dataset6794,dataset289,dataset1800
dataset3634,dataset4960,dataset5181,dataset9348
dataset2757,dataset1413,dataset2350,dataset2076
dataset2701,dataset5916,dataset3252,dataset5595
dataset2926,dataset8119,dataset2426,dataset3777
dataset7901,dataset1456,dataset5421,dataset6036
dataset2885,dataset1480,dataset7807,dataset434
dataset987,dataset162,dataset9522,dataset6624
dataset6273,dataset4197,dataset9479,dataset2819
dataset2742,dataset4438,dataset1466,dataset8741
dataset9200,dataset5958,dataset7605,dataset3182
dataset3696,dataset4499,dataset1627,dataset3196
dataset8349,dataset6739,dataset8785,dataset8020
dataset8061,dataset9993,dataset5070,dataset808
dataset6899,dataset7452,dataset9363,dataset9058
dataset6055,dataset7661,dataset9109,dataset367
dataset4004,dataset9664,dataset534,dataset3090
dataset1185,dataset6799,dataset8727,dataset3088
dataset5088,dataset1638,dataset3656,dataset1201
dataset9510,dataset1767,dataset6308,dataset1353
dataset357,dataset1271,dataset8312,dataset2838
dataset3354,dataset4935,dataset283,dataset7528
dataset2248,dataset4544,dataset2397,dataset6896
dataset5464,dataset3518,dataset255,dataset9123
dataset7510,dataset8508,dataset6846,dataset7173
dataset8368,dataset37,dataset7669,dataset4872
dataset2447,dataset3801,dataset4934,dataset3960
dataset4986,dataset2878,dataset526,dataset5648
dataset4757,dataset1701,dataset131,dataset7060
dataset4807,dataset4798,dataset6917,dataset6201
dataset592,dataset9952,dataset2982,dataset309
dataset7442,dataset5565,dataset8829,dataset5541
dataset9810,dataset5006,dataset1663,dataset9091
dataset1605,dataset5765,dataset3055,dataset9674
dataset7678,dataset2976,dataset5325,dataset5129
dataset9727,dataset6020,dataset5392,dataset3342
dataset3434,dataset6116,dataset1550,dataset8897
dataset6060,dataset8273,dataset3381,dataset1369
dataset2460,dataset9679,dataset6364,dataset5295
dataset6165,dataset2582,dataset7815,dataset8606
dataset312,dataset7582,dataset2564,dataset7735
dataset3932,dataset6053,dataset2168,dataset3779
dataset6376,dataset1475,dataset5248,dataset2708
dataset8806,dataset855,dataset6039,dataset8923
dataset4944,dataset5000,dataset8566,dataset4594
dataset6732,dataset4474,dataset8237,dataset8450
dataset7547,dataset3694,dataset8066,dataset3497
dataset7314,dataset6738,dataset4121,dataset268
dataset9791,dataset2916,dataset8701,dataset1378
dataset8265,dataset8097,dataset8012,dataset1848
dataset8975,dataset9324,dataset8164,dataset9775
dataset9863,dataset7937,dataset7342,dataset8351
dataset6626,dataset9134,dataset1992,dataset9915
dataset5276,dataset3475,dataset9615,dataset1589
dataset7209,dataset8081,dataset913,dataset411
dataset9895,dataset6648,dataset5851,dataset5556
dataset3114,dataset3268,dataset1402,dataset602
dataset519,dataset194,dataset4127,dataset694
dataset9709,dataset3842,dataset8598,dataset1801
dataset7762,dataset1597,dataset3759,dataset1017
dataset1028,dataset725,dataset5757,dataset6117
dataset4413,dataset4369,dataset3121,dataset7640
dataset9848,dataset2776,dataset2536,dataset575
dataset1154,dataset1385,dataset4748,dataset11
dataset3651,dataset6675,dataset8675,dataset7705
dataset7518,dataset8548,dataset8483,dataset9342
dataset5828,dataset3195,dataset3625,dataset2843
dataset4147,dataset2280,dataset6462,dataset6653
dataset1423,dataset5784,dataset6805,dataset5056
dataset222,dataset2440,dataset2943,dataset9282
dataset8973,dataset6964,dataset3355,dataset5106
dataset6815,dataset3913,dataset468,dataset6742
dataset8907,dataset1055,dataset3697,dataset7003
dataset3511,dataset3124,dataset3992,dataset8809
dataset6230,dataset9766,dataset8145,dataset1926
dataset3978,dataset2334,dataset8549,dataset4455
dataset6157,dataset6012,dataset4601,dataset2115
dataset4808,dataset2104,dataset1772,dataset3224
dataset4232,dataset3329,dataset5385,dataset1633
dataset4827,dataset1812,dataset6312,dataset8653
dataset8787,dataset657,dataset6438,dataset8146
dataset7020,dataset7696,dataset1472,dataset9269
dataset5062,dataset9890,dataset7632,dataset6048
dataset5557,dataset7497,dataset6467,dataset6637
dataset6745,dataset3165,dataset5574,dataset949
dataset713,dataset5157,dataset813,dataset5536
dataset9394,dataset6270,dataset256,dataset5281
dataset7913,dataset2125,dataset9999,dataset2716
dataset3985,dataset1445,dataset1602,dataset1145
dataset7327,dataset6103,dataset9305,dataset6361
dataset9180,dataset8677,dataset9525,dataset8740
dataset4358,dataset9992,dataset4561,dataset1942
dataset4097,dataset880,dataset3449,dataset9576
dataset5815,dataset8000,dataset1523,dataset8398
dataset4741,dataset1441,dataset5480,dataset6698
dataset3287,dataset8818,dataset6433,dataset7988
dataset6401,dataset5963,dataset9625,dataset9634
dataset6176,dataset5018,dataset7638,dataset2428
dataset5433,dataset2777,dataset3967,dataset4626
dataset8567,dataset8687,dataset4078,dataset4543
dataset7768,dataset3189,dataset348,dataset3143
dataset6517,dataset7562,dataset5558,dataset51
dataset5955,dataset6320,dataset8266,dataset5348
dataset7906,dataset9790,dataset8801,dataset251
dataset8166,dataset8928,dataset8716,dataset9189
dataset7160,dataset5952,dataset4554,dataset5223
dataset3435,dataset2121,dataset4051,dataset6236
dataset7732,dataset9752,dataset7037,dataset2894
dataset7905,dataset3853,dataset4990,dataset1624
dataset8390,dataset2463,dataset4203,dataset9857
dataset9653,dataset443,dataset4966,dataset1720
dataset1793,dataset1588,dataset5744,dataset1448
dataset7412,dataset7367,dataset5841,dataset6744
dataset8497,dataset1062,dataset8128,dataset432
dataset6296,dataset136,dataset4391,dataset4593
dataset8269,dataset2483,dataset3822,dataset231
dataset513,dataset8649,dataset6455,dataset3799
dataset1421,dataset7184,dataset9011,dataset9534
dataset7524,dataset6315,dataset3353,dataset660
dataset3806,dataset5538,dataset3832,dataset1133
dataset8117,dataset5681,dataset9143,dataset8417
dataset9056,dataset8595,dataset1405,dataset1092
dataset62,dataset8014,dataset72,dataset2484
dataset7128,dataset706,dataset9475,dataset7585
dataset1232,dataset4002,dataset5214,dataset1948
dataset5218,dataset4860,dataset2884,dataset1823
dataset6424,dataset5746,dataset396,dataset9229
dataset27,dataset163,dataset3647,dataset9694
dataset5047,dataset8183,dataset5743,dataset1230
dataset3346,dataset6322,dataset580,dataset7361
dataset3281,dataset5948,dataset1160,dataset9225
dataset7281,dataset9315,dataset2511,dataset5488
dataset5267,dataset4335,dataset7287,dataset6265
dataset9478,dataset97,dataset2581,dataset5399
dataset9259,dataset9151,dataset7311,dataset1619
dataset2949,dataset3231,dataset4360,dataset9034
dataset9309,dataset918,dataset4521,dataset9296
dataset7039,dataset9968,dataset5475,dataset8635
dataset8480,dataset4909,dataset3673,dataset4552
dataset4176,dataset2752,dataset4227,dataset5414
dataset5769,dataset1585,dataset1847,dataset8991
dataset4411,dataset7230,dataset2163,dataset9743
dataset7636,dataset2356,dataset398,dataset35
dataset6450,dataset8895,dataset6482,dataset6907
dataset6148,dataset8682,dataset4233,dataset4676
dataset1626,dataset9472,dataset57,dataset573
dataset3123,dataset7262,dataset2598,dataset9484
dataset6791,dataset2840,dataset5336,dataset7586
dataset5498,dataset2170,dataset9818,dataset2798
dataset5456,dataset9410,dataset3277,dataset1563
dataset5310,dataset4694,dataset9644,dataset4101
dataset909,dataset3699,dataset9041,dataset3171
dataset9599,dataset9170,dataset301,dataset5640
dataset3527,dataset3284,dataset4103,dataset473
dataset2092,dataset8540,dataset5195,dataset2149
dataset8886,dataset7667,dataset6755,dataset121
dataset2036,dataset9698,dataset956,dataset1434
dataset9069,dataset4393,dataset240,dataset2915
dataset2421,dataset6891,dataset4460,dataset6080
dataset4588,dataset6207,dataset6625,dataset3593
dataset7740,dataset4175,dataset2446,dataset9720
dataset5430,dataset6245,dataset5781,dataset3461
dataset8472,dataset7646,dataset7326,dataset7726
dataset1799,dataset3407,dataset3471,dataset7554
dataset3279,dataset2301,dataset3862,dataset8739
dataset6768,dataset4296,dataset595,dataset6929
dataset3998,dataset4617,dataset4823,dataset8815
dataset381,dataset549,dataset9387,dataset2383
dataset3807,dataset4908,dataset2231,dataset3803
dataset2480,dataset4132,dataset9128,dataset8236
dataset4724,dataset8389,dataset8440,dataset5489
dataset3766,dataset9323,dataset4502,dataset5895
dataset8612,dataset7786,dataset929,dataset7954
dataset5585,dataset8556,dataset459,dataset2048
dataset3516,dataset4378,dataset1440,dataset8055
dataset461,dataset5972,dataset9538,dataset7315
dataset9535,dataset2008,dataset4609,dataset472
dataset9130,dataset2271,dataset278,dataset5114
dataset4325,dataset7404,dataset7690,dataset6593
dataset9762,dataset4950,dataset7157,dataset6798
dataset680,dataset6520,dataset9771,dataset1045
dataset4226,dataset4850,dataset6151,dataset1057
dataset2675,dataset3601,dataset6310,dataset2650
dataset2924,dataset4732,dataset9548,dataset2983
dataset389,dataset7418,dataset4575,dataset861
dataset3440,dataset486,dataset166,dataset6931
dataset7902,dataset3185,dataset5790,dataset617
dataset5125,dataset8477,dataset8385,dataset6133
dataset9837,dataset7058,dataset4435,dataset3910
dataset9907,dataset7559,dataset1287,dataset7809
dataset1984,dataset2462,dataset5767,dataset3455
dataset5033,dataset4011,dataset8391,dataset8652
dataset5339,dataset4580,dataset2541,dataset1970
dataset1294,dataset2367,dataset6856,dataset8176
dataset3499,dataset7676,dataset8517,dataset2256
dataset1481,dataset9334,dataset8717,dataset1817
dataset9298,dataset2445,dataset3042,dataset7556
dataset5909,dataset685,dataset1066,dataset2903
dataset3906,dataset9466,dataset5221,dataset7887
dataset5099,dataset1538,dataset1132,dataset4969
dataset7973,dataset8826,dataset5379,dataset2710
dataset1762,dataset636,dataset8943,dataset5650
dataset1889,dataset5412,dataset2864,dataset8637
dataset9447,dataset3876,dataset4400,dataset6049
dataset4052,dataset456,dataset5587,dataset896
dataset577,dataset1436,dataset9893,dataset2706
dataset6109,dataset711,dataset9432,dataset8680
dataset6085,dataset2187,dataset7402,dataset2078
dataset6766,dataset9076,dataset4624,dataset3060
dataset7812,dataset5695,dataset8525,dataset4211
dataset6578,dataset1954,dataset7454,dataset3984
dataset4958,dataset1270,dataset8862,dataset5506
dataset439,dataset5431,dataset1512,dataset3032
dataset9641,dataset7384,dataset8977,dataset3416
dataset9098,dataset5673,dataset5083,dataset6349
dataset4619,dataset9919,dataset1815,dataset5876
dataset5680,dataset1178,dataset8719,dataset4783
dataset9767,dataset8893,dataset8293,dataset4700
dataset8462,dataset1308,dataset1924,dataset5425
dataset2340,dataset9473,dataset6282,dataset8356
dataset6934,dataset7591,dataset770,dataset5146
dataset9821,dataset7514,dataset3859,dataset6898
dataset2807,dataset1923,dataset7929,dataset9971
dataset9311,dataset4166,dataset1969,dataset5186
dataset733,dataset9715,dataset845,dataset7055
dataset1051,dataset1968,dataset7251,dataset8067
dataset9431,dataset3306,dataset955,dataset3902
dataset6619,dataset8204,dataset699,dataset9291
dataset9459,dataset3357,dataset7255,dataset3192
dataset9955,dataset8375,dataset4705,dataset4830
dataset352,dataset8718,dataset4501,dataset756
dataset9761,dataset2414,dataset7886,dataset7064
dataset4607,dataset3330,dataset2794,dataset2418
dataset5666,dataset7685,dataset9471,dataset1398
dataset2420,dataset8619,dataset2124,dataset5408
dataset674,dataset7860,dataset9994,dataset2199
dataset3193,dataset1735,dataset8838,dataset2512
dataset4264,dataset8231,dataset775,dataset1392
dataset2935,dataset9419,dataset6912,dataset2808
dataset1956,dataset4076,dataset1355,dataset2583
dataset4036,dataset8238,dataset5901,dataset8856
dataset1318,dataset4504,dataset7303,dataset9973
dataset148,dataset8628,dataset8253,dataset8888
dataset5089,dataset157,dataset2432,dataset4920
dataset670,dataset2537,dataset7070,dataset2004
dataset1000,dataset418,dataset3689,dataset7165
dataset6817,dataset6277,dataset174,dataset9498
dataset4784,dataset6232,dataset4620,dataset1829
dataset1696,dataset3597,dataset9428,dataset9102
dataset7513,dataset4273,dataset7167,dataset3756
dataset8301,dataset503,dataset8966,dataset6042
dataset4641,dataset260,dataset5232,dataset5210
dataset8458,dataset8407,dataset373,dataset1074
dataset8042,dataset8621,dataset1979,dataset8667
dataset219,dataset3579,dataset9149,dataset101
dataset8107,dataset7766,dataset4678,dataset4672
dataset6478,dataset2664,dataset6134,dataset5759
dataset8260,dataset1379,dataset6608,dataset3393
dataset8153,dataset2950,dataset4461,dataset4949
dataset3652,dataset1798,dataset8615,dataset52
dataset1623,dataset745,dataset924,dataset1745
dataset1186,dataset6803,dataset1951,dataset6795
dataset4928,dataset3411,dataset5775,dataset2185
dataset3722,dataset5960,dataset8650,dataset6763
dataset6297,dataset2094,dataset8193,dataset1482
dataset8949,dataset4751,dataset655,dataset7124
dataset4819,dataset3555,dataset5685,dataset879
dataset235,dataset4632,dataset689,dataset3603
dataset7411,dataset866,dataset6569,dataset2372
dataset6025,dataset8126,dataset1594,dataset2731
dataset8003,dataset672,dataset2753,dataset5119
dataset7769,dataset4533,dataset8791,dataset971
dataset6303,dataset6974,dataset9833,dataset5786
dataset7312,dataset6210,dataset6828,dataset7611
dataset2488,dataset5671,dataset1164,dataset1324
dataset5184,dataset4848,dataset7945,dataset565
dataset1409,dataset8485,dataset6363,dataset7852
dataset5810,dataset5502,dataset883,dataset1007
dataset329,dataset3181,dataset4231,dataset6194
dataset5632,dataset279,dataset9322,dataset2801
dataset3885,dataset6406,dataset9807,dataset3190
dataset5207,dataset4459,dataset6299,dataset1856
dataset2826,dataset2725,dataset4065,dataset2767
dataset3929,dataset2347,dataset8251,dataset6576
dataset542,dataset4809,dataset9705,dataset6548
dataset9733,dataset4219,dataset2382,dataset8952
dataset248,dataset2108,dataset5242,dataset572
dataset2074,dataset3013,dataset4547,dataset6317
dataset2139,dataset1213,dataset1669,dataset2540
dataset8558,dataset6981,dataset8364,dataset7200
dataset1679,dataset1934,dataset8510,dataset4940
dataset9081,dataset2966,dataset3310,dataset1263
dataset2997,dataset4820,dataset4412,dataset6038
dataset3046,dataset8348,dataset9202,dataset5499
dataset5751,dataset9448,dataset9905,dataset5554
dataset298,dataset782,dataset1222,dataset6421
dataset3577,dataset9741,dataset641,dataset3522
dataset316,dataset4567,dataset9565,dataset4972
dataset5785,dataset2478,dataset2780,dataset3899
dataset5675,dataset8982,dataset6144,dataset9675
dataset3840,dataset2827,dataset4172,dataset4758
dataset2263,dataset1554,dataset623,dataset2971
dataset5783,dataset7824,dataset302,dataset5946
dataset8033,dataset2600,dataset8778,dataset1460
dataset9212,dataset9411,dataset6458,dataset9886
dataset9318,dataset4490,dataset3849,dataset23
dataset6920,dataset2197,dataset7123,dataset494
dataset6139,dataset1239,dataset5156,dataset5087
dataset8291,dataset5708,dataset4237,dataset1593
dataset3319,dataset3030,dataset6599,dataset6319
dataset3620,dataset7935,dataset8092,dataset2895
dataset5215,dataset8679,dataset3498,dataset8464
dataset5027,dataset3767,dataset6628,dataset3457
dataset7857,dataset7843,dataset9642,dataset8284
dataset1417,dataset8198,dataset6058,dataset2944
dataset5692,dataset6328,dataset2590,dataset8742
dataset9329,dataset4734,dataset9405,dataset1473
dataset9378,dataset1123,dataset7150,dataset7723
dataset8570,dataset9092,dataset9205,dataset9294
dataset8735,dataset4146,dataset8515,dataset7221
dataset6460,dataset5196,dataset5605,dataset15
dataset1076,dataset3581,dataset4840,dataset7180
dataset5856,dataset181,dataset1225,dataset5950
dataset2190,dataset1499,dataset3219,dataset9360
dataset2099,dataset1300,dataset8524,dataset3048
dataset1205,dataset7463,dataset8657,dataset3941
dataset8471,dataset7148,dataset8956,dataset349
dataset9040,dataset5241,dataset1695,dataset8846
dataset7429,dataset5022,dataset6621,dataset7181
dataset5870,dataset8948,dataset475,dataset3566
dataset3930,dataset8434,dataset3447,dataset2419
dataset3760,dataset9340,dataset3462,dataset446
dataset6172,dataset7776,dataset5809,dataset9908
dataset3681,dataset4605,dataset5411,dataset5347
dataset1892,dataset330,dataset2667,dataset6487
dataset1235,dataset1835,dataset8167,dataset8002
dataset3848,dataset32,dataset5970,dataset6634
dataset1146,dataset9492,dataset3874,dataset7564
dataset2867,dataset9553,dataset9132,dataset6017
dataset7984,dataset4485,dataset3703,dataset7797
dataset3134,dataset9676,dataset5858,dataset3887
dataset2482,dataset4660,dataset2238,dataset4478
dataset8989,dataset1557,dataset1826,dataset9703
dataset2849,dataset9485,dataset5205,dataset4868
dataset5986,dataset4437,dataset859,dataset7717
dataset5999,dataset1293,dataset1075,dataset5928
dataset1248,dataset499,dataset2386,dataset343
dataset58,dataset1744,dataset8768,dataset1275
dataset5715,dataset9591,dataset2563,dataset7111
dataset4207,dataset7724,dataset8704,dataset6208
dataset8883,dataset4963,dataset6757,dataset2605
dataset3172,dataset7502,dataset7319,dataset3274
dataset5598,dataset2720,dataset6622,dataset1518
dataset3099,dataset1694,dataset827,dataset1894
dataset3576,dataset5052,dataset7909,dataset3391
dataset7004,dataset1315,dataset104,dataset5292
dataset4581,dataset3633,dataset8016,dataset3383
dataset232,dataset530,dataset7026,dataset5670
dataset2284,dataset6797,dataset8731,dataset5866
dataset4578,dataset7014,dataset6348,dataset9687
dataset1625,dataset356,dataset3487,dataset153
dataset3415,dataset1469,dataset1035,dataset882
dataset2285,dataset8057,dataset6938,dataset8504
dataset9193,dataset7920,dataset6251,dataset1617
dataset1980,dataset7516,dataset6118,dataset9873
dataset3644,dataset6588,dataset4654,dataset5919
dataset1993,dataset4075,dataset5869,dataset6756
dataset7152,dataset5036,dataset9443,dataset4073
dataset4952,dataset8449,dataset2530,dataset8105
dataset3503,dataset5788,dataset6029,dataset4942
dataset7338,dataset9927,dataset8244,dataset1322
dataset3212,dataset731,dataset9239,dataset4834
dataset6477,dataset8267,dataset3846,dataset4634
dataset3650,dataset1689,dataset7202,dataset2022
dataset445,dataset8962,dataset378,dataset2086
dataset2551,dataset4939,dataset7285,dataset9301
dataset6045,dataset7832,dataset4464,dataset2322
dataset2908,dataset3710,dataset751,dataset2002
dataset5873,dataset7301,dataset6279,dataset1739
dataset4636,dataset4524,dataset3646,dataset1796
dataset1008,dataset7103,dataset4618,dataset7042
dataset7839,dataset4805,dataset4030,dataset2037
dataset6661,dataset9814,dataset550,dataset6388
dataset145,dataset6344,dataset6380,dataset2273
dataset6264,dataset4138,dataset9737,dataset4064
dataset8045,dataset9044,dataset88,dataset1453
dataset250,dataset4777,dataset5127,dataset3844
dataset9967,dataset469,dataset884,dataset9875
dataset4874,dataset1569,dataset848,dataset9
dataset5429,dataset4019,dataset5322,dataset1795
dataset38,dataset141,dataset3104,dataset4771
dataset6563,dataset5321,dataset2892,dataset5290
dataset7104,dataset2972,dataset6610,dataset7496
dataset4915,dataset4647,dataset77,dataset5899
dataset8073,dataset3535,dataset4873,dataset9782
dataset2031,dataset5523,dataset2654,dataset2090
dataset942,dataset6800,dataset4772,dataset253
dataset8206,dataset236,dataset3748,dataset510
dataset8026,dataset8782,dataset1049,dataset3762
dataset76,dataset2417,dataset2648,dataset2674
dataset249,dataset9514,dataset4418,dataset9491
dataset3417,dataset1406,dataset9986,dataset875
dataset5705,dataset5890,dataset426,dataset9325
dataset1861,dataset9199,dataset626,dataset9215
dataset4525,dataset659,dataset6247,dataset9504
dataset428,dataset4814,dataset2389,dataset3091
dataset9490,dataset9355,dataset1179,dataset7159
dataset3594,dataset1962,dataset8461,dataset8761
dataset608,dataset6643,dataset7498,dataset9489
dataset346,dataset3918,dataset5284,dataset9293
dataset9622,dataset5789,dataset3490,dataset1598
dataset637,dataset2754,dataset8749,dataset6186
dataset1162,dataset8729,dataset2589,dataset5942
dataset911,dataset3584,dataset9029,dataset4931
dataset5724,dataset4173,dataset71,dataset2308
dataset207,dataset3424,dataset3520,dataset8217
dataset3317,dataset9923,dataset3680,dataset8873
dataset3812,dataset183,dataset874,dataset3604
dataset5134,dataset4763,dataset5335,dataset6198
dataset3565,dataset3678,dataset8588,dataset1247
dataset741,dataset9115,dataset3871,dataset5107
dataset5065,dataset2077,dataset9779,dataset2501
dataset6869,dataset3324,dataset7174,dataset3539
dataset3794,dataset5255,dataset3352,dataset5315
dataset4898,dataset9272,dataset6004,dataset1414
dataset7010,dataset4971,dataset7777,dataset4257
dataset1344,dataset4657,dataset9352,dataset3395
dataset6195,dataset9512,dataset7065,dataset2196
dataset3480,dataset7219,dataset6022,dataset9346
dataset7618,dataset8954,dataset4305,dataset7897
dataset1011,dataset3949,dataset7162,dataset8899
dataset7896,dataset4419,dataset5121,dataset61
dataset1732,dataset6465,dataset1217,dataset566
dataset115,dataset2319,dataset6381,dataset7336
dataset2087,dataset7491,dataset892,dataset4278
dataset3204,dataset2900,dataset7318,dataset2685
dataset9585,dataset1431,dataset4452,dataset1278
dataset5755,dataset3197,dataset4059,dataset9746
dataset4655,dataset7097,dataset7709,dataset1033
dataset404,dataset7158,dataset2371,dataset2762
dataset4487,dataset9089,dataset695,dataset4765
dataset4562,dataset997,dataset2,dataset888
dataset5854,dataset9854,dataset6531,dataset8538
dataset9397,dataset899,dataset6125,dataset7583
dataset4111,dataset3203,dataset8737,dataset2848
dataset6359,dataset6525,dataset7494,dataset5168
dataset6447,dataset1089,dataset5390,dataset4070
dataset3028,dataset4134,dataset7188,dataset4854
dataset9260,dataset5797,dataset6834,dataset5108
dataset4815,dataset4334,dataset7208,dataset3444
dataset1526,dataset8840,dataset1174,dataset9784
dataset3398,dataset5806,dataset9003,dataset8256
dataset8262,dataset8405,dataset7231,dataset4348
dataset9842,dataset9539,dataset4988,dataset1298
dataset5768,dataset2409,dataset4150,dataset7587
dataset2508,dataset2766,dataset4610,dataset544
dataset1733,dataset6922,dataset5231,dataset6150
dataset653,dataset5722,dataset1209,dataset1727
dataset800,dataset5994,dataset4154,dataset2160
dataset992,dataset6454,dataset5382,dataset5302
dataset2009,dataset4587,dataset9110,dataset517
dataset5555,dataset6073,dataset2456,dataset5837
dataset1050,dataset5850,dataset3839,dataset2424
dataset5677,dataset6913,dataset5495,dataset6582
dataset3621,dataset42,dataset369,dataset4542
dataset6733,dataset4385,dataset9072,dataset9442
dataset8352,dataset8223,dataset4084,dataset7828
dataset155,dataset1740,dataset2059,dataset9828
dataset7013,dataset3533,dataset8854,dataset6547
dataset5880,dataset1540,dataset4054,dataset759
dataset5981,dataset6166,dataset5634,dataset9333
dataset6289,dataset8743,dataset9924,dataset6729
dataset9878,dataset7621,dataset8408,dataset5273
dataset953,dataset4556,dataset4079,dataset1081
dataset8258,dataset2647,dataset5911,dataset1477
dataset6878,dataset2314,dataset7849,dataset3015
dataset4955,dataset3400,dataset315,dataset4980
dataset2449,dataset1510,dataset5519,dataset8469
dataset610,dataset8139,dataset7759,dataset2278
dataset5293,dataset4427,dataset1975,dataset9862
dataset9006,dataset9274,dataset6997,dataset1157
dataset4102,dataset451,dataset3332,dataset1759
dataset430,dataset5699,dataset332,dataset6962
dataset3544,dataset2167,dataset4276,dataset1595
dataset4311,dataset6078,dataset720,dataset3695
dataset9287,dataset7307,dataset7449,dataset5247
dataset9613,dataset9966,dataset1699,dataset895
dataset1269,dataset893,dataset4394,dataset4340
dataset3953,dataset8865,dataset4118,dataset10
dataset9187,dataset3999,dataset1058,dataset7431
dataset8623,dataset3660,dataset5689,dataset8662
dataset8921,dataset8940,dataset613,dataset1457
dataset4984,dataset485,dataset3816,dataset823
dataset7677,dataset9640,dataset8898,dataset7484
dataset2089,dataset8249,dataset7475,dataset3934
