material1,material2,material3,material4
dataset4540,dataset2706,dataset5628,dataset461
dataset3043,dataset7848,dataset2463,dataset9458
dataset6341,dataset2917,dataset6197,dataset8398
dataset4983,dataset6319,dataset25,dataset4980
dataset1475,dataset9694,dataset3679,dataset7991
dataset9136,dataset3444,dataset5351,dataset3839
dataset982,dataset5657,dataset4772,dataset5106
dataset6568,dataset6244,dataset4731,dataset2166
dataset7532,dataset6646,dataset7841,dataset4163
dataset503,dataset9833,dataset4164,dataset1491
dataset8952,dataset8590,dataset2742,dataset5184
dataset9140,dataset7412,dataset2000,dataset3016
dataset6489,dataset6656,dataset4668,dataset652
dataset6865,dataset9310,dataset5553,dataset3965
dataset8824,dataset7496,dataset5636,dataset924
dataset3074,dataset9795,dataset7181,dataset6980
dataset1593,dataset8831,dataset8542,dataset15
dataset8760,dataset6412,dataset7722,dataset1324
dataset4265,dataset6409,dataset3961,dataset601
dataset2903,dataset6529,dataset9322,dataset2360
dataset6481,dataset2105,dataset710,dataset8857
dataset3315,dataset6467,dataset296,dataset8778
dataset4086,dataset949,dataset1162,dataset1580
dataset5287,dataset3664,dataset2408,dataset4611
dataset1759,dataset1911,dataset135,dataset5250
dataset6167,dataset915,dataset4849,dataset1571
dataset8250,dataset2416,dataset8484,dataset8536
dataset52,dataset318,dataset3008,dataset332
dataset2437,dataset9346,dataset5467,dataset7762
dataset653,dataset1664,dataset6002,dataset5482
dataset4871,dataset1348,dataset3692,dataset5139
dataset6129,dataset7444,dataset6578,dataset1232
dataset5126,dataset5244,dataset2851,dataset5569
dataset7421,dataset1615,dataset1291,dataset9198
dataset2316,dataset4695,dataset5749,dataset220
dataset8083,dataset8771,dataset3647,dataset6116
dataset2537,dataset4870,dataset1745,dataset3833
dataset7807,dataset6040,dataset2223,dataset1930
dataset8102,dataset2788,dataset3847,dataset890
dataset3862,dataset7184,dataset5685,dataset4195
dataset6562,dataset1836,dataset2713,dataset4139
dataset7498,dataset5393,dataset5018,dataset2506
dataset3815,dataset9926,dataset5397,dataset1680
dataset6895,dataset1471,dataset3129,dataset6083
dataset9156,dataset5265,dataset8024,dataset8321
dataset4062,dataset3301,dataset5421,dataset1556
dataset5095,dataset2343,dataset6016,dataset8073
dataset1462,dataset666,dataset6609,dataset6201
dataset1460,dataset3422,dataset3455,dataset5389
dataset4605,dataset2995,dataset7226,dataset4660
dataset6985,dataset5796,dataset9735,dataset546
dataset3414,dataset5962,dataset6759,dataset141
dataset2051,dataset1694,dataset527,dataset4969
dataset7904,dataset3636,dataset8949,dataset1302
dataset8823,dataset4235,dataset3924,dataset8335
dataset2943,dataset3763,dataset5156,dataset4255
dataset7197,dataset1378,dataset4840,dataset1061
dataset6653,dataset2794,dataset3644,dataset1699
dataset7043,dataset6245,dataset1691,dataset3472
dataset5645,dataset4394,dataset226,dataset1797
dataset8680,dataset5927,dataset5306,dataset8523
dataset56,dataset3566,dataset5007,dataset6428
dataset2947,dataset2251,dataset6995,dataset3902
dataset5395,dataset5751,dataset5839,dataset6552
dataset1255,dataset5674,dataset7332,dataset4760
dataset6753,dataset4641,dataset2079,dataset7419
dataset2454,dataset134,dataset6717,dataset1402
dataset1274,dataset9383,dataset2768,dataset7433
dataset1045,dataset9365,dataset3390,dataset684
dataset1086,dataset7018,dataset2540,dataset9871
dataset2512,dataset9389,dataset3751,dataset2353
dataset9923,dataset3031,dataset1017,dataset7934
dataset1635,dataset772,dataset9076,dataset5714
dataset2075,dataset9665,dataset8048,dataset1144
dataset3189,dataset1960,dataset1840,dataset462
dataset4147,dataset3923,dataset4937,dataset9671
dataset9288,dataset89,dataset9051,dataset2666
dataset4885,dataset7048,dataset9476,dataset359
dataset5065,dataset8213,dataset9635,dataset7261
dataset6938,dataset4785,dataset9284,dataset2619
dataset231,dataset3193,dataset7334,dataset3759
dataset6148,dataset7630,dataset6358,dataset4893
dataset654,dataset1451,dataset581,dataset3736
dataset3604,dataset5866,dataset4584,dataset2110
dataset7237,dataset7952,dataset4074,dataset988
dataset2954,dataset4702,dataset9761,dataset1770
dataset9243,dataset8669,dataset4030,dataset3960
dataset9779,dataset5753,dataset8851,dataset18
dataset1109,dataset5875,dataset6229,dataset9130
dataset5044,dataset727,dataset215,dataset567
dataset5324,dataset207,dataset8654,dataset9573
dataset2147,dataset7282,dataset2057,dataset8707
dataset1704,dataset3982,dataset5485,dataset8033
dataset3574,dataset492,dataset2379,dataset7941
dataset673,dataset275,dataset9645,dataset4494
dataset1835,dataset5677,dataset4938,dataset2331
dataset5688,dataset9832,dataset5778,dataset4143
dataset7361,dataset8904,dataset3138,dataset7682
dataset5052,dataset5298,dataset3335,dataset5819
dataset8306,dataset5655,dataset7560,dataset3124
dataset1375,dataset9590,dataset6449,dataset6179
dataset8258,dataset3287,dataset9682,dataset6588
dataset4860,dataset7853,dataset4137,dataset1209
dataset3619,dataset4880,dataset7209,dataset26
dataset2034,dataset9734,dataset4652,dataset8467
dataset5032,dataset9763,dataset1007,dataset8153
dataset5675,dataset8450,dataset8131,dataset384
dataset5945,dataset8903,dataset2522,dataset4778
dataset2545,dataset1206,dataset5404,dataset6379
dataset9976,dataset5302,dataset7199,dataset5170
dataset702,dataset7029,dataset3582,dataset8627
dataset1762,dataset1003,dataset796,dataset6575
dataset6603,dataset7380,dataset5893,dataset7835
dataset6680,dataset5090,dataset7788,dataset4380
dataset6668,dataset8681,dataset5673,dataset6511
dataset9124,dataset1414,dataset1203,dataset6006
dataset4615,dataset6217,dataset4296,dataset7454
dataset9651,dataset4412,dataset2913,dataset4245
dataset3379,dataset4638,dataset1399,dataset7121
dataset667,dataset2278,dataset1946,dataset836
dataset1438,dataset16,dataset9717,dataset9479
dataset9514,dataset2230,dataset2295,dataset2763
dataset928,dataset1514,dataset5353,dataset85
dataset6360,dataset866,dataset5076,dataset7909
dataset3640,dataset3256,dataset8796,dataset8780
dataset793,dataset3823,dataset4041,dataset8819
dataset390,dataset9958,dataset2387,dataset5239
dataset8474,dataset5135,dataset8938,dataset721
dataset4818,dataset2333,dataset9356,dataset9484
dataset7455,dataset9800,dataset9137,dataset6705
dataset6945,dataset9466,dataset1221,dataset5829
dataset1440,dataset2345,dataset1713,dataset9919
dataset3039,dataset2573,dataset1982,dataset5153
dataset1591,dataset1423,dataset6525,dataset6657
dataset7614,dataset1341,dataset6660,dataset6507
dataset9873,dataset5237,dataset6939,dataset1320
dataset9949,dataset3555,dataset3988,dataset5516
dataset5036,dataset6041,dataset6832,dataset4353
dataset5728,dataset5732,dataset1374,dataset5035
dataset3901,dataset1015,dataset1603,dataset8020
dataset8210,dataset6801,dataset7541,dataset4906
dataset7855,dataset2128,dataset253,dataset3750
dataset4585,dataset2928,dataset8632,dataset4593
dataset689,dataset6181,dataset8768,dataset7935
dataset4288,dataset3409,dataset5517,dataset1686
dataset1305,dataset9811,dataset3565,dataset2623
dataset6416,dataset8245,dataset5542,dataset9221
dataset3865,dataset6631,dataset6509,dataset5495
dataset5173,dataset5607,dataset8458,dataset2923
dataset8301,dataset5253,dataset2618,dataset7681
dataset4377,dataset2238,dataset6057,dataset4367
dataset6749,dataset2475,dataset1140,dataset5388
dataset7428,dataset4894,dataset6418,dataset4138
dataset8921,dataset4729,dataset9185,dataset1904
dataset655,dataset5383,dataset4510,dataset2136
dataset9868,dataset5844,dataset8979,dataset714
dataset4177,dataset9752,dataset5831,dataset4905
dataset7423,dataset8459,dataset3535,dataset7501
dataset4988,dataset9472,dataset8935,dataset1730
dataset3244,dataset4491,dataset6099,dataset6904
dataset1138,dataset1120,dataset5493,dataset4501
dataset6184,dataset5021,dataset381,dataset2886
dataset6927,dataset1156,dataset2958,dataset3600
dataset5146,dataset6702,dataset6313,dataset7878
dataset9642,dataset8089,dataset2145,dataset1639
dataset9247,dataset2150,dataset5966,dataset295
dataset8493,dataset9009,dataset5091,dataset5492
dataset2393,dataset9960,dataset806,dataset3303
dataset6172,dataset1337,dataset5558,dataset6891
dataset3780,dataset8379,dataset8437,dataset1063
dataset7217,dataset8349,dataset1826,dataset4216
dataset5568,dataset6548,dataset2502,dataset1602
dataset4483,dataset1739,dataset9517,dataset9927
dataset4209,dataset7567,dataset7357,dataset7095
dataset9487,dataset6559,dataset2257,dataset8790
dataset1714,dataset6688,dataset9052,dataset8061
dataset8519,dataset950,dataset7582,dataset3146
dataset8384,dataset2059,dataset5446,dataset8855
dataset7491,dataset2513,dataset7399,dataset2783
dataset3362,dataset8175,dataset4098,dataset4127
dataset3117,dataset9896,dataset3840,dataset4511
dataset7235,dataset2567,dataset5975,dataset7057
dataset1671,dataset6218,dataset8237,dataset9177
dataset9945,dataset2563,dataset8933,dataset4040
dataset816,dataset6204,dataset1648,dataset6213
dataset3192,dataset5907,dataset7912,dataset6092
dataset1998,dataset4314,dataset5225,dataset6152
dataset6032,dataset3219,dataset9061,dataset7933
dataset5758,dataset7739,dataset8126,dataset4466
dataset7044,dataset8475,dataset4244,dataset1748
dataset671,dataset6889,dataset487,dataset7105
dataset5315,dataset5069,dataset2043,dataset9217
dataset9888,dataset3983,dataset1910,dataset5081
dataset8172,dataset8179,dataset1545,dataset4974
dataset2815,dataset719,dataset3637,dataset4927
dataset5310,dataset5855,dataset9842,dataset9459
dataset7246,dataset4506,dataset8195,dataset1136
dataset4078,dataset7154,dataset3756,dataset8982
dataset7725,dataset1645,dataset1887,dataset9377
dataset1060,dataset6166,dataset3144,dataset2195
dataset9501,dataset665,dataset9209,dataset8468
dataset7001,dataset4976,dataset100,dataset53
dataset1445,dataset1634,dataset2294,dataset2574
dataset3238,dataset4116,dataset5276,dataset2680
dataset5729,dataset5784,dataset2465,dataset635
dataset1073,dataset4076,dataset5405,dataset8724
dataset4121,dataset3809,dataset2367,dataset1616
dataset4698,dataset9219,dataset3223,dataset7228
dataset9228,dataset9229,dataset7996,dataset2280
dataset8323,dataset5470,dataset1056,dataset3485
dataset8178,dataset8008,dataset8124,dataset5925
dataset9340,dataset5901,dataset1009,dataset3538
dataset9747,dataset541,dataset5480,dataset3586
dataset6056,dataset3853,dataset3187,dataset5045
dataset7458,dataset947,dataset8529,dataset6034
dataset6302,dataset1524,dataset6307,dataset531
dataset8247,dataset6751,dataset8658,dataset9963
dataset6119,dataset7382,dataset3905,dataset6451
dataset9678,dataset7393,dataset1470,dataset6192
dataset6807,dataset2155,dataset8761,dataset2235
dataset5779,dataset1339,dataset2140,dataset3258
dataset3753,dataset8288,dataset6617,dataset674
dataset855,dataset4535,dataset2714,dataset3710
dataset5358,dataset9637,dataset2414,dataset3475
dataset3083,dataset3077,dataset7038,dataset2461
dataset5602,dataset5382,dataset3556,dataset1171
dataset9233,dataset5997,dataset4103,dataset3708
dataset530,dataset1396,dataset5380,dataset9410
dataset2735,dataset6359,dataset6419,dataset3607
dataset5608,dataset2213,dataset6732,dataset3941
dataset3845,dataset6748,dataset7709,dataset5973
dataset7802,dataset7347,dataset7295,dataset6691
dataset422,dataset3872,dataset9046,dataset1541
dataset4411,dataset8145,dataset4902,dataset5473
dataset3645,dataset2407,dataset3669,dataset8959
dataset8249,dataset9922,dataset8365,dataset9227
dataset6572,dataset1223,dataset6176,dataset2482
dataset9244,dataset2240,dataset5740,dataset943
dataset8387,dataset2547,dataset6273,dataset3002
dataset1984,dataset5308,dataset3115,dataset5314
dataset8234,dataset7521,dataset9628,dataset4515
dataset6121,dataset9003,dataset9579,dataset6852
dataset8539,dataset8563,dataset1309,dataset1619
dataset6437,dataset8920,dataset6842,dataset1335
dataset8332,dataset1420,dataset7990,dataset3067
dataset9855,dataset5177,dataset7668,dataset7284
dataset9551,dataset6519,dataset4375,dataset2200
dataset1908,dataset79,dataset2941,dataset5158
dataset5496,dataset7603,dataset6262,dataset9029
dataset644,dataset9117,dataset9448,dataset3770
dataset8507,dataset4919,dataset2847,dataset7750
dataset7930,dataset8609,dataset8730,dataset9660
dataset2746,dataset9593,dataset3581,dataset2627
dataset3755,dataset9620,dataset6922,dataset1849
dataset8918,dataset6579,dataset8747,dataset7589
dataset718,dataset7509,dataset6405,dataset5857
dataset4738,dataset2101,dataset9834,dataset8572
dataset2064,dataset6343,dataset9204,dataset8399
dataset6330,dataset4029,dataset6563,dataset5597
dataset1106,dataset5115,dataset3691,dataset2428
dataset9844,dataset3380,dataset2046,dataset662
dataset2102,dataset5015,dataset9014,dataset4543
dataset5716,dataset476,dataset704,dataset2270
dataset8314,dataset9146,dataset6976,dataset8177
dataset5372,dataset7784,dataset7328,dataset3107
dataset4471,dataset7633,dataset7192,dataset4564
dataset1103,dataset8794,dataset5060,dataset631
dataset3912,dataset2980,dataset9890,dataset348
dataset854,dataset7134,dataset923,dataset9662
dataset7490,dataset4050,dataset1389,dataset4624
dataset1700,dataset2612,dataset2606,dataset616
dataset7076,dataset4345,dataset6973,dataset3137
dataset6046,dataset1494,dataset424,dataset4796
dataset7277,dataset9516,dataset9993,dataset2383
dataset776,dataset4786,dataset2610,dataset139
dataset1653,dataset7319,dataset406,dataset9165
dataset6055,dataset505,dataset1766,dataset3656
dataset3752,dataset4135,dataset4354,dataset5399
dataset6923,dataset4279,dataset8672,dataset7811
dataset170,dataset3997,dataset4451,dataset5916
dataset6771,dataset31,dataset5900,dataset7487
dataset1567,dataset379,dataset321,dataset8282
dataset5555,dataset1218,dataset3658,dataset1287
dataset4228,dataset891,dataset4060,dataset4343
dataset2718,dataset3474,dataset4105,dataset9274
dataset4071,dataset2010,dataset4950,dataset1005
dataset5896,dataset4545,dataset1850,dataset1829
dataset8134,dataset9826,dataset7568,dataset7803
dataset3698,dataset2837,dataset8094,dataset3890
dataset6093,dataset1458,dataset1902,dataset377
dataset7636,dataset9158,dataset2670,dataset3304
dataset5771,dataset5665,dataset5877,dataset9335
dataset4945,dataset9019,dataset6861,dataset3947
dataset2568,dataset7219,dataset5454,dataset9361
dataset7354,dataset4800,dataset6539,dataset8639
dataset4232,dataset7071,dataset8896,dataset8254
dataset4406,dataset4079,dataset3913,dataset2948
dataset8625,dataset9952,dataset7271,dataset6838
dataset5362,dataset7473,dataset4433,dataset3695
dataset870,dataset187,dataset3148,dataset9428
dataset3370,dataset1805,dataset5902,dataset414
dataset2797,dataset8736,dataset9471,dataset8657
dataset6471,dataset5601,dataset9641,dataset8212
dataset1723,dataset4957,dataset5884,dataset1432
dataset7312,dataset932,dataset1643,dataset6830
dataset3554,dataset8111,dataset8449,dataset2720
dataset4455,dataset3155,dataset2613,dataset1754
dataset7783,dataset584,dataset5942,dataset7387
dataset987,dataset7449,dataset6208,dataset522
dataset9332,dataset2757,dataset9474,dataset3580
dataset6352,dataset3061,dataset883,dataset8401
dataset5660,dataset4711,dataset298,dataset8029
dataset6952,dataset7928,dataset3483,dataset3021
dataset14,dataset4317,dataset6551,dataset6160
dataset9561,dataset6479,dataset4007,dataset9360
dataset8580,dataset364,dataset1148,dataset1288
dataset9990,dataset9614,dataset224,dataset1111
dataset2858,dataset4512,dataset9749,dataset9141
dataset8715,dataset9127,dataset143,dataset6704
dataset303,dataset1767,dataset5918,dataset1756
dataset4807,dataset3805,dataset4708,dataset1729
dataset3639,dataset3610,dataset6554,dataset3828
dataset1642,dataset1226,dataset4848,dataset8007
dataset3661,dataset726,dataset3388,dataset2026
dataset4259,dataset7737,dataset1484,dataset1715
dataset1594,dataset6445,dataset2289,dataset809
dataset2603,dataset5931,dataset4003,dataset6590
dataset2836,dataset5959,dataset9157,dataset5475
dataset6917,dataset6363,dataset8983,dataset3037
dataset270,dataset7705,dataset7911,dataset1318
dataset2395,dataset1314,dataset5043,dataset4504
dataset9169,dataset2028,dataset3438,dataset945
dataset5629,dataset2843,dataset7258,dataset6715
dataset3842,dataset7758,dataset7508,dataset2605
dataset7255,dataset9912,dataset8265,dataset398
dataset7165,dataset2107,dataset6776,dataset663
dataset8964,dataset6328,dataset4077,dataset7161
dataset8783,dataset1452,dataset7716,dataset9823
dataset4270,dataset6981,dataset1372,dataset2659
dataset1947,dataset169,dataset9256,dataset1936
dataset9835,dataset4607,dataset3057,dataset1377
dataset1107,dataset1811,dataset1560,dataset6123
dataset2267,dataset6760,dataset9333,dataset6664
dataset246,dataset9994,dataset4571,dataset9829
dataset8125,dataset1532,dataset2699,dataset3000
dataset8671,dataset9753,dataset6761,dataset4441
dataset3391,dataset8818,dataset3846,dataset304
dataset6476,dataset5536,dataset8060,dataset6518
dataset729,dataset2523,dataset7252,dataset3979
dataset7232,dataset6131,dataset8225,dataset1741
dataset8865,dataset8907,dataset1682,dataset1809
dataset1284,dataset6877,dataset9049,dataset625
dataset4700,dataset5639,dataset3643,dataset8376
dataset9060,dataset2016,dataset9268,dataset24
dataset5684,dataset4863,dataset9527,dataset1195
dataset6635,dataset2723,dataset9812,dataset6054
dataset9143,dataset5929,dataset6025,dataset6779
dataset9902,dataset4625,dataset8808,dataset9374
dataset3251,dataset2646,dataset5687,dataset2973
dataset6415,dataset9119,dataset2715,dataset5071
dataset8171,dataset5653,dataset2453,dataset6912
dataset3737,dataset4205,dataset3154,dataset3005
dataset4092,dataset5803,dataset2656,dataset4710
dataset9621,dataset5726,dataset5056,dataset191
dataset6323,dataset6120,dataset6142,dataset1882
dataset3951,dataset6728,dataset7929,dataset1528
dataset349,dataset2650,dataset2493,dataset6659
dataset3344,dataset2144,dataset7185,dataset5807
dataset6604,dataset120,dataset8412,dataset1037
dataset309,dataset7778,dataset4088,dataset4802
dataset4185,dataset9082,dataset7244,dataset6196
dataset4812,dataset1121,dataset7427,dataset963
dataset1771,dataset568,dataset8084,dataset6254
dataset1743,dataset3151,dataset5488,dataset1735
dataset4447,dataset6883,dataset8575,dataset7595
dataset5970,dataset3559,dataset8371,dataset7862
dataset2639,dataset4488,dataset6284,dataset3351
dataset6226,dataset8549,dataset9101,dataset2415
dataset2054,dataset2119,dataset8411,dataset7647
dataset6622,dataset479,dataset3545,dataset6700
dataset7108,dataset9687,dataset4149,dataset9447
dataset8682,dataset2189,dataset1657,dataset5307
dataset9086,dataset4767,dataset172,dataset3202
dataset2731,dataset2899,dataset5518,dataset1467
dataset6305,dataset2362,dataset9246,dataset6901
dataset9820,dataset2745,dataset5641,dataset8571
dataset2171,dataset8386,dataset9314,dataset8601
dataset4016,dataset3225,dataset6286,dataset162
dataset2524,dataset7136,dataset3946,dataset851
dataset7475,dataset6260,dataset597,dataset8168
dataset6023,dataset5800,dataset3239,dataset9549
dataset324,dataset9860,dataset6128,dataset3488
dataset5192,dataset4427,dataset6039,dataset235
dataset3830,dataset6988,dataset8528,dataset3112
dataset7331,dataset3667,dataset8582,dataset1973
dataset2891,dataset3971,dataset4366,dataset5588
dataset5345,dataset7142,dataset2167,dataset9617
dataset8434,dataset9697,dataset6306,dataset3007
dataset5904,dataset6461,dataset1963,dataset3864
dataset2211,dataset507,dataset6605,dataset2443
dataset3816,dataset1448,dataset8123,dataset7786
dataset5998,dataset6826,dataset1737,dataset6137
dataset6651,dataset3904,dataset8038,dataset626
dataset3147,dataset2384,dataset8395,dataset7384
dataset5441,dataset8120,dataset8166,dataset5490
dataset5129,dataset3615,dataset1477,dataset5432
dataset7565,dataset7242,dataset7172,dataset2809
dataset5132,dataset7562,dataset6734,dataset9385
dataset7404,dataset4198,dataset4745,dataset3270
dataset5680,dataset3278,dataset6999,dataset7042
dataset1356,dataset2350,dataset7809,dataset4795
dataset8269,dataset5214,dataset1164,dataset4059
dataset4435,dataset1601,dataset7213,dataset1355
dataset2293,dataset5460,dataset7745,dataset9328
dataset7497,dataset2889,dataset7515,dataset6267
dataset2956,dataset1472,dataset8471,dataset8115
dataset868,dataset1544,dataset7617,dataset2106
dataset6762,dataset4056,dataset4402,dataset4614
dataset3509,dataset8435,dataset2765,dataset6234
dataset4436,dataset7114,dataset265,dataset3032
dataset421,dataset3706,dataset8559,dataset6168
dataset6594,dataset5356,dataset4426,dataset5350
dataset8893,dataset4490,dataset3826,dataset6182
dataset2878,dataset1365,dataset7411,dataset3464
dataset5195,dataset9951,dataset8491,dataset5538
dataset9940,dataset4636,dataset9988,dataset3480
dataset7626,dataset4055,dataset6633,dataset6987
dataset4959,dataset5291,dataset3183,dataset7804
dataset5200,dataset7273,dataset1505,dataset4822
dataset3009,dataset9718,dataset9381,dataset4930
dataset8206,dataset4321,dataset7249,dataset4595
dataset4283,dataset7787,dataset1250,dataset7041
dataset6736,dataset7866,dataset4746,dataset2541
dataset6014,dataset429,dataset4093,dataset7430
dataset7112,dataset7476,dataset7441,dataset1113
dataset1101,dataset7697,dataset1294,dataset4408
dataset4465,dataset5176,dataset4330,dataset5885
dataset5339,dataset1030,dataset4555,dataset2138
dataset8621,dataset5385,dataset9425,dataset4965
dataset3791,dataset5987,dataset2065,dataset9454
dataset1923,dataset6592,dataset9944,dataset4160
dataset3486,dataset1463,dataset6607,dataset6958
dataset4001,dataset3702,dataset5121,dataset6755
dataset5725,dataset2169,dataset7627,dataset221
dataset7091,dataset6565,dataset1236,dataset7240
dataset7913,dataset7175,dataset5593,dataset2711
dataset641,dataset8739,dataset1538,dataset3015
dataset9424,dataset3078,dataset6694,dataset9745
dataset4243,dataset8822,dataset2820,dataset1749
dataset3987,dataset5278,dataset4547,dataset1577
dataset4008,dataset2882,dataset6712,dataset3396
dataset5731,dataset1157,dataset5606,dataset5142
dataset2458,dataset2095,dataset3690,dataset6143
dataset2601,dataset5264,dataset5357,dataset822
dataset7191,dataset2911,dataset4663,dataset4722
dataset5575,dataset2352,dataset6783,dataset437
dataset8001,dataset1198,dataset8375,dataset1922
dataset8814,dataset9719,dataset1295,dataset8308
dataset1046,dataset3311,dataset3746,dataset8016
dataset5502,dataset9067,dataset8560,dataset4962
dataset1969,dataset4817,dataset2410,dataset8969
dataset3319,dataset8924,dataset9631,dataset7483
dataset4248,dataset3341,dataset7256,dataset8432
dataset1479,dataset8509,dataset9364,dataset7511
dataset5471,dataset5299,dataset6894,dataset9969
dataset9069,dataset6389,dataset7263,dataset2177
dataset486,dataset696,dataset1712,dataset8032
dataset9081,dataset3732,dataset8472,dataset87
dataset4606,dataset9920,dataset2966,dataset239
dataset872,dataset4591,dataset520,dataset8500
dataset3612,dataset1347,dataset2158,dataset6378
dataset7610,dataset7448,dataset3704,dataset6141
dataset9453,dataset2060,dataset9533,dataset8722
dataset4142,dataset8080,dataset4705,dataset2279
dataset2091,dataset1636,dataset4350,dataset7002
dataset1442,dataset6763,dataset2203,dataset9148
dataset9358,dataset5590,dataset2339,dataset2354
dataset8550,dataset9426,dataset504,dataset3673
dataset1614,dataset5747,dataset2297,dataset5340
dataset2520,dataset7719,dataset8105,dataset3519
dataset1013,dataset346,dataset9956,dataset6060
dataset8589,dataset4383,dataset8453,dataset3964
dataset5322,dataset4010,dataset4575,dataset9801
dataset2755,dataset2950,dataset2855,dataset7052
dataset9305,dataset319,dataset1152,dataset5630
dataset739,dataset7876,dataset7658,dataset6026
dataset7083,dataset7289,dataset1002,dataset1855
dataset3316,dataset8416,dataset1018,dataset1087
dataset9433,dataset8597,dataset2179,dataset8220
dataset6574,dataset3393,dataset3306,dataset5847
dataset2727,dataset6135,dataset8163,dataset8875
dataset7753,dataset3848,dataset3337,dataset1147
dataset5832,dataset9225,dataset3589,dataset4285
dataset1820,dataset8547,dataset3681,dataset7730
dataset2307,dataset6269,dataset6637,dataset830
dataset3320,dataset8998,dataset7964,dataset4844
dataset7346,dataset2984,dataset7365,dataset8712
dataset2151,dataset5163,dataset6115,dataset2173
dataset7248,dataset6703,dataset7125,dataset1761
dataset2826,dataset7285,dataset6275,dataset39
dataset4429,dataset1516,dataset6924,dataset8971
dataset1512,dataset7747,dataset367,dataset1579
dataset8482,dataset9048,dataset999,dataset3547
dataset9724,dataset7313,dataset894,dataset4825
dataset6545,dataset8343,dataset2210,dataset5672
dataset5230,dataset8603,dataset9964,dataset5838
dataset1778,dataset8688,dataset3570,dataset7651
dataset1847,dataset4526,dataset4675,dataset1229
dataset94,dataset6490,dataset3490,dataset2157
dataset4998,dataset9194,dataset4993,dataset936
dataset5530,dataset2413,dataset3442,dataset3128
dataset8872,dataset736,dataset2371,dataset9105
dataset9674,dataset6483,dataset3283,dataset4100
dataset93,dataset3006,dataset8665,dataset8992
dataset5059,dataset3945,dataset7375,dataset7472
dataset9846,dataset2375,dataset7215,dataset5895
dataset2244,dataset5570,dataset4253,dataset382
dataset543,dataset2892,dataset628,dataset1527
dataset3950,dataset7583,dataset1412,dataset6174
dataset8838,dataset7439,dataset3735,dataset8886
dataset5950,dataset106,dataset2597,dataset4872
dataset47,dataset160,dataset9681,dataset9975
dataset5238,dataset761,dataset747,dataset6003
dataset8811,dataset591,dataset6777,dataset3332
dataset1685,dataset8591,dataset9915,dataset2881
dataset1590,dataset8461,dataset8164,dataset8787
dataset9075,dataset3611,dataset9567,dataset8088
dataset9534,dataset2283,dataset1047,dataset3813
dataset8028,dataset9470,dataset1416,dataset6220
dataset8112,dataset7620,dataset8995,dataset512
dataset7400,dataset6013,dataset1675,dataset1828
dataset5455,dataset2751,dataset8298,dataset7734
dataset4568,dataset1760,dataset3683,dataset1380
dataset7613,dataset339,dataset3098,dataset5754
dataset1358,dataset8167,dataset5262,dataset9336
dataset7073,dataset8520,dataset4340,dataset1629
dataset3185,dataset5128,dataset2261,dataset1644
dataset6803,dataset3327,dataset4898,dataset2774
dataset9317,dataset8205,dataset5197,dataset2381
dataset4958,dataset6887,dataset9528,dataset9058
dataset4015,dataset2875,dataset9337,dataset6824
dataset6799,dataset7749,dataset5127,dataset8421
dataset5083,dataset8136,dataset5738,dataset8090
dataset5744,dataset7335,dataset4855,dataset6754
dataset6333,dataset3977,dataset4341,dataset8413
dataset3625,dataset3167,dataset7479,dataset4104
dataset6462,dataset9996,dataset3588,dataset1537
dataset67,dataset3226,dataset8719,dataset1548
dataset1708,dataset777,dataset6438,dataset6969
dataset2109,dataset3684,dataset498,dataset5379
dataset7303,dataset6943,dataset3207,dataset5327
dataset4047,dataset5078,dataset8948,dataset9301
dataset6037,dataset1832,dataset9901,dataset7292
dataset42,dataset9351,dataset8990,dataset7995
dataset7742,dataset4637,dataset593,dataset5387
dataset4536,dataset6546,dataset6837,dataset7370
dataset201,dataset7397,dataset4097,dataset5826
dataset8766,dataset7793,dataset6514,dataset2474
dataset5967,dataset1918,dataset2146,dataset7050
dataset7014,dataset1200,dataset3591,dataset6170
dataset5977,dataset9011,dataset4287,dataset407
dataset8181,dataset5599,dataset8804,dataset2647
dataset4065,dataset8051,dataset3157,dataset9715
dataset4967,dataset8615,dataset7352,dataset7686
dataset1072,dataset4654,dataset2901,dataset21
dataset6203,dataset2319,dataset4829,dataset60
dataset4609,dataset6573,dataset3783,dataset3584
dataset8182,dataset6737,dataset5101,dataset3213
dataset4709,dataset146,dataset9294,dataset8446
dataset8744,dataset6280,dataset4679,dataset306
dataset5775,dataset4474,dataset5359,dataset903
dataset6898,dataset7944,dataset8878,dataset3212
dataset2471,dataset6811,dataset4217,dataset3709
dataset9691,dataset6770,dataset4302,dataset3169
dataset1913,dataset3285,dataset4360,dataset1752
dataset5508,dataset5509,dataset8300,dataset8230
dataset8694,dataset9874,dataset4444,dataset2314
dataset7581,dataset370,dataset5046,dataset9864
dataset9869,dataset323,dataset1942,dataset8967
dataset6960,dataset4154,dataset8953,dataset6689
dataset63,dataset973,dataset5257,dataset8800
dataset7024,dataset7241,dataset5543,dataset9125
dataset6589,dataset7420,dataset1975,dataset9547
dataset6709,dataset3280,dataset2707,dataset8104
dataset3324,dataset8689,dataset3463,dataset4277
dataset5328,dataset6094,dataset8905,dataset4688
dataset4240,dataset3641,dataset4313,dataset4779
dataset9016,dataset3333,dataset1097,dataset5406
dataset6795,dataset4530,dataset5760,dataset4735
dataset7063,dataset51,dataset2790,dataset3863
dataset6882,dataset1669,dataset1804,dataset6675
